# The 3DHST ID is specific to its north or south catalog. Currently using 3DHST v4.1 catalog.
# figs_id threed_north_idv41 figs_ra figs_dec threed_ra threed_dec
401255 29874 189.297974 62.289497 189.297989 62.289505
401256 29846 189.423294 62.289310 189.423279 62.289307
401257 29672 189.351288 62.289227 189.351273 62.289192
401258 29837 189.298874 62.289398 189.298874 62.289387
401259 29843 189.448670 62.289173 189.448639 62.289166
401260 29562 189.419571 62.289001 189.419556 62.289005
401261 29809 189.368073 62.289211 189.368057 62.289223
401262 29707 189.445313 62.288975 189.445312 62.288971
401263 29826 189.345810 62.289177 189.345810 62.289185
401264 29808 189.327820 62.289169 189.327835 62.289177
401265 29785 189.364136 62.289097 189.364120 62.289104
401266 29603 189.347794 62.288944 189.347763 62.288952
401267 29763 189.439240 62.288933 189.439240 62.288933
401268 29791 189.297776 62.289055 189.297791 62.289059
401269 29681 189.388993 62.288891 189.388977 62.288895
401271 29721 189.403778 62.288696 189.403778 62.288696
401272 29744 189.352890 62.288723 189.352890 62.288727
401273 29891 189.423569 62.289482 189.423569 62.289478
401274 29706 189.303986 62.288704 189.304001 62.288712
401275 29415 189.443161 62.288319 189.443146 62.288322
401276 29732 189.339875 62.288681 189.339859 62.288689
401277 29694 189.357163 62.288609 189.357178 62.288616
401278 29528 189.333161 62.288536 189.333221 62.288578
401279 29713 189.298737 62.288612 189.298752 62.288620
401280 29712 189.361222 62.288528 189.361206 62.288532
401281 29120 189.409745 62.288235 189.409744 62.288239
401282 29161 189.408539 62.288048 189.408539 62.288052
401283 29705 189.423661 62.288414 189.423660 62.288418
401284 29537 189.343369 62.288391 189.343369 62.288387
401285 29869 189.362839 62.289532 189.362839 62.289536
401286 29607 189.359619 62.288448 189.359604 62.288441
401287 29691 189.364365 62.288418 189.364380 62.288422
401288 29108 189.447434 62.287975 189.447433 62.287975
401289 29651 189.468308 62.288242 189.468308 62.288239
401290 29638 189.308426 62.288277 189.308441 62.288280
401291 29616 189.300202 62.288265 189.300217 62.288284
401292 29608 189.360062 62.288185 189.360046 62.288200
401293 29625 189.414170 62.288059 189.414154 62.288067
401294 29885 189.367798 62.289539 189.367783 62.289547
401296 29605 189.315018 62.288071 189.315018 62.288074
401297 29680 189.410584 62.289299 189.410584 62.289299
401298 29565 189.380081 62.287937 189.380066 62.287937
401299 29852 189.396576 62.289402 189.396591 62.289406
401300 29138 189.379608 62.287418 189.379593 62.287434
401302 29519 189.324768 62.287651 189.324768 62.287659
401303 29477 189.425644 62.287491 189.425690 62.287491
401304 29398 189.347153 62.287468 189.347153 62.287479
401305 29321 189.357453 62.287346 189.357452 62.287350
401306 29347 189.406693 62.287369 189.406754 62.287369
401307 29456 189.314759 62.287430 189.314743 62.287422
401308 29428 189.375641 62.287342 189.375626 62.287346
401309 29232 189.328934 62.287182 189.328888 62.287189
401310 29481 189.433991 62.287300 189.433990 62.287300
401311 29293 189.364411 62.287224 189.364395 62.287228
401312 29446 189.433213 62.287251 189.433212 62.287254
401314 29033 189.360794 62.287090 189.360779 62.287094
401315 29160 189.359894 62.286892 189.359894 62.286896
401316 29366 189.408112 62.287109 189.408112 62.287113
401317 29433 189.299195 62.287209 189.299210 62.287224
401318 29475 189.423218 62.287315 189.423218 62.287315
401319 29280 189.387162 62.287018 189.387177 62.287037
401320 29441 189.322937 62.287144 189.322952 62.287148
401321 29319 189.451996 62.286827 189.451996 62.286827
401322 29213 189.373551 62.286816 189.373581 62.286835
401323 28850 189.397660 62.286472 189.397675 62.286476
401326 29348 189.466080 62.286709 189.466064 62.286713
401327 29399 189.303925 62.286896 189.303925 62.286907
401328 29274 189.377182 62.286671 189.377167 62.286652
401329 29317 189.451935 62.286533 189.451935 62.286533
401330 29263 189.327790 62.286541 189.327805 62.286541
401331 29218 189.423157 62.286469 189.423141 62.286480
401332 29335 189.465073 62.286404 189.465073 62.286404
401333 29290 189.394455 62.286465 189.394440 62.286465
401334 29287 189.362818 62.286426 189.362854 62.286377
401335 29076 189.431046 62.286285 189.430984 62.286289
401336 29240 189.460984 62.286304 189.460983 62.286297
401337 29296 189.440399 62.286289 189.440384 62.286289
401339 29130 189.369141 62.286255 189.369125 62.286255
401340 29155 189.355133 62.286255 189.355118 62.286259
401341 29110 189.358200 62.286156 189.358185 62.286160
401342 29210 189.351502 62.286201 189.351501 62.286205
401343 29265 189.383148 62.286179 189.383148 62.286179
401344 29062 189.328324 62.286034 189.328323 62.286037
401345 29255 189.291596 62.286194 189.291595 62.286198
401346 29122 189.385346 62.285950 189.385300 62.285969
401347 29198 189.412369 62.285992 189.412369 62.286026
401348 29095 189.326187 62.285954 189.326187 62.285957
401349 29216 189.377899 62.285992 189.377899 62.285999
401350 28454 189.461518 62.285320 189.461502 62.285332
401351 28901 189.460083 62.285057 189.460083 62.285057
401352 29215 189.422852 62.285858 189.422852 62.285858
401353 29217 189.320069 62.285923 189.320068 62.285931
401354 29195 189.310883 62.285885 189.310883 62.285881
401355 29148 189.348755 62.285824 189.348755 62.285828
401356 29071 189.350251 62.285759 189.350235 62.285763
401357 29184 189.296936 62.285831 189.296951 62.285835
401358 29197 189.397064 62.285759 189.397064 62.285767
401359 28589 189.341202 62.285339 189.341202 62.285347
401360 29054 189.371567 62.285606 189.371567 62.285610
401361 29170 189.411835 62.285625 189.411819 62.285629
401362 29159 189.464844 62.285530 189.464844 62.285526
401363 29045 189.403260 62.285492 189.403259 62.285496
401364 29174 189.465561 62.285526 189.465546 62.285522
401365 29141 189.441818 62.285496 189.441803 62.285503
401366 29150 189.439194 62.285461 189.439178 62.285465
401367 29118 189.326355 62.285557 189.326370 62.285561
401368 28796 189.336960 62.285213 189.336945 62.285213
401369 29059 189.356461 62.285381 189.356445 62.285385
401370 29111 189.456772 62.285236 189.456772 62.285240
401371 29004 189.442978 62.285244 189.442947 62.285282
401372 28941 189.358979 62.285236 189.358978 62.285240
401373 28879 189.451111 62.285127 189.451111 62.285049
401374 29079 189.375519 62.285141 189.375504 62.285141
401375 29088 189.302262 62.285194 189.302277 62.285198
401376 28905 189.365190 62.285036 189.365250 62.285019
401377 29074 189.327606 62.285126 189.327606 62.285130
401378 29034 189.309220 62.285141 189.309219 62.285130
401379 29050 189.408081 62.285007 189.408127 62.285027
401380 28989 189.314728 62.284992 189.314728 62.284996
401381 28996 189.330994 62.284977 189.331009 62.284985
401382 29008 189.297730 62.285015 189.297745 62.285015
401383 28955 189.317124 62.284954 189.317123 62.284962
401384 29039 189.291107 62.285004 189.291122 62.285004
401385 28964 189.319626 62.284946 189.319626 62.284943
401386 29020 189.447296 62.284843 189.447281 62.284851
401387 29027 189.299973 62.284969 189.299988 62.284973
401388 28981 189.409500 62.284840 189.409500 62.284840
401389 28992 189.339646 62.284859 189.339661 62.284866
401390 28995 189.318939 62.284870 189.318954 62.284870
401391 28984 189.418503 62.284767 189.418503 62.284775
401392 28766 189.338806 62.284615 189.338806 62.284622
401393 28844 189.449127 62.284531 189.449127 62.284531
401394 28977 189.436096 62.284626 189.436096 62.284622
401396 28934 189.320816 62.284584 189.320847 62.284599
401397 28928 189.466126 62.284405 189.466110 62.284424
401398 28882 189.290879 62.284462 189.290894 62.284466
401399 28856 189.381897 62.284393 189.381897 62.284397
401400 28745 189.464157 62.284191 189.464127 62.284187
401401 28871 189.380509 62.284374 189.380524 62.284370
401402 28923 189.312256 62.284359 189.312286 62.284363
401403 28851 189.378144 62.284264 189.378159 62.284260
401404 28811 189.381287 62.284195 189.381271 62.284203
401405 28830 189.419724 62.284145 189.419739 62.284145
401407 28872 189.453949 62.284134 189.453949 62.284126
401408 28887 189.346558 62.284256 189.346527 62.284264
401409 28852 189.388397 62.284157 189.388397 62.284161
401410 28846 189.304566 62.284222 189.304565 62.284229
401411 28891 189.396256 62.284191 189.396255 62.284191
401412 28840 189.313034 62.284214 189.313034 62.284206
401413 28892 189.397278 62.284134 189.397263 62.284145
401414 28869 189.432678 62.283981 189.432663 62.283978
401415 28715 189.310059 62.284042 189.310074 62.284035
401416 28824 189.461853 62.283863 189.461823 62.283867
401417 28865 189.459702 62.283890 189.459702 62.283886
401418 28866 189.383866 62.283993 189.383850 62.284004
401419 28680 189.419815 62.283825 189.419815 62.283829
401420 28781 189.419281 62.283840 189.419296 62.283844
401421 28848 189.321396 62.283932 189.321411 62.283943
401422 28815 189.352555 62.283878 189.352554 62.283882
401423 28709 189.443665 62.283672 189.443680 62.283665
401424 28795 189.302521 62.283772 189.302521 62.283775
401425 28819 189.371689 62.283714 189.371674 62.283718
401426 28755 189.401108 62.283623 189.401093 62.283615
401427 28662 189.405106 62.283482 189.405075 62.283482
401428 28756 189.423813 62.283440 189.423813 62.283443
401429 28599 189.312271 62.283367 189.312271 62.283363
401430 28330 189.367249 62.283127 189.367249 62.283131
401431 28749 189.335846 62.283474 189.335846 62.283485
401432 28746 189.379044 62.283417 189.379028 62.283424
401433 28691 189.420639 62.283298 189.420639 62.283302
401434 28197 189.384156 62.282940 189.384155 62.282940
401435 28379 189.299912 62.283150 189.299927 62.283154
401436 28657 189.454361 62.283073 189.454361 62.283070
401437 28634 189.300782 62.283215 189.300797 62.283218
401438 28681 189.372055 62.283146 189.372055 62.283157
401440 28575 189.432236 62.282871 189.432236 62.282871
401441 28659 189.313080 62.283024 189.313080 62.283028
401442 28635 189.336518 62.282978 189.336533 62.282986
401443 28650 189.318161 62.283012 189.318146 62.283020
401444 28606 189.303131 62.282963 189.303146 62.282986
401445 28642 189.449768 62.282806 189.449753 62.282799
401446 28621 189.424332 62.282803 189.424332 62.282803
401447 28541 189.292191 62.282822 189.292191 62.282833
401448 28509 189.317719 62.282761 189.317719 62.282768
401449 28613 189.336472 62.282768 189.336456 62.282772
401450 28552 189.388748 62.282639 189.388748 62.282646
401451 28546 189.293473 62.282711 189.293533 62.282665
401452 28082 189.309693 62.282341 189.309677 62.282337
401453 28592 189.417847 62.282524 189.417847 62.282528
401454 28586 189.325455 62.282578 189.325455 62.282581
401455 28576 189.399689 62.282486 189.399689 62.282490
401456 28558 189.302490 62.282543 189.302536 62.282570
401457 28548 189.323822 62.282494 189.323822 62.282497
401458 28566 189.321808 62.282429 189.321808 62.282429
401459 28534 189.374634 62.282333 189.374619 62.282333
401460 28521 189.419113 62.282246 189.419113 62.282246
401461 28288 189.438294 62.282078 189.438278 62.282082
401462 28484 189.391861 62.282124 189.391861 62.282127
401463 28090 189.324906 62.281822 189.324921 62.281826
401464 28507 189.337937 62.282074 189.337952 62.282078
401465 28406 189.302185 62.282017 189.302200 62.282021
401466 28380 189.378403 62.281948 189.378387 62.281940
401467 28500 189.320359 62.282059 189.320389 62.282055
401468 28392 189.356064 62.281986 189.356064 62.281994
401470 28237 189.301331 62.281952 189.301346 62.281952
401472 28462 189.383454 62.281910 189.383423 62.281914
401474 28461 189.331787 62.281952 189.331802 62.281990
401475 28478 189.366364 62.281933 189.366364 62.281940
401476 28468 189.435456 62.281853 189.435455 62.281857
401477 28464 189.307999 62.281956 189.308029 62.281963
401478 28477 189.337494 62.281937 189.337494 62.281940
401479 28381 189.304703 62.281776 189.304718 62.281780
401480 28449 189.327454 62.281818 189.327454 62.281822
401481 28448 189.311463 62.281834 189.311478 62.281837
401482 28396 189.373108 62.281708 189.373093 62.281708
401483 28433 189.329636 62.281712 189.329651 62.281712
401484 28426 189.368698 62.281685 189.368683 62.281696
401485 28213 189.334397 62.281487 189.334381 62.281509
401486 28061 189.325897 62.281509 189.325912 62.281517
401487 28349 189.460892 62.281364 189.460907 62.281368
401488 28266 189.373078 62.281433 189.373062 62.281441
401489 28258 189.390396 62.281384 189.390411 62.281387
401490 28344 189.374542 62.281384 189.374542 62.281391
401491 28355 189.450379 62.281231 189.450424 62.281239
401492 28147 189.434311 62.281059 189.434311 62.281059
401493 28304 189.298462 62.281227 189.298462 62.281227
401494 28259 189.422486 62.281113 189.422501 62.281109
401495 28296 189.381775 62.281094 189.381760 62.281101
401496 28246 189.307053 62.281078 189.307129 62.281059
401497 28112 189.343613 62.280933 189.343613 62.280937
401498 28227 189.316941 62.281033 189.316971 62.281063
401499 28183 189.422486 62.280930 189.422485 62.280945
401500 28157 189.377136 62.280880 189.377121 62.280884
401501 28154 189.377259 62.280704 189.377258 62.280708
401502 28276 189.308396 62.280994 189.308426 62.280994
401503 28193 189.450684 62.280739 189.450699 62.280735
401504 28126 189.378601 62.280762 189.378586 62.280766
401505 28245 189.316880 62.280827 189.316895 62.280830
401506 28180 189.372101 62.280750 189.372101 62.280758
401507 28252 189.327439 62.280807 189.327454 62.280811
401508 28230 189.414475 62.280674 189.414474 62.280682
401509 28195 189.388748 62.280617 189.388748 62.280617
401510 28142 189.424378 62.280548 189.424423 62.280525
401511 27530 189.356934 62.280109 189.356934 62.280113
401512 28165 189.394532 62.280502 189.394547 62.280502
401513 28153 189.461182 62.280415 189.461182 62.280418
401514 27958 189.454712 62.280224 189.454712 62.280228
401515 28148 189.361206 62.280457 189.361206 62.280457
401516 28160 189.388626 62.280445 189.388626 62.280457
401518 27844 189.429886 62.280087 189.429886 62.280087
401519 28123 189.406967 62.280308 189.406967 62.280319
401520 28040 189.303879 62.280262 189.303879 62.280266
401521 28116 189.313187 62.280338 189.313202 62.280338
401522 28141 189.315964 62.280323 189.315994 62.280327
401523 28099 189.422135 62.280220 189.422134 62.280228
401524 28014 189.330948 62.280209 189.330948 62.280201
401525 28106 189.292435 62.280293 189.292435 62.280296
401526 28117 189.419113 62.280159 189.419113 62.280167
401528 27930 189.306732 62.280025 189.306747 62.280029
401529 28075 189.385956 62.280098 189.385956 62.280102
401530 28057 189.421631 62.280037 189.421616 62.280045
401531 28069 189.302628 62.280102 189.302643 62.280102
401532 28029 189.311829 62.280071 189.311844 62.280075
401533 28101 189.452667 62.279949 189.452667 62.279953
401534 27942 189.417008 62.279865 189.417007 62.279865
401535 28063 189.464402 62.279819 189.464401 62.279819
401536 27900 189.420471 62.279907 189.420486 62.279938
401537 28026 189.380997 62.279877 189.380981 62.279873
401539 28071 189.315186 62.279934 189.315201 62.279930
401540 28066 189.321640 62.279884 189.321655 62.279884
401543 27950 189.359787 62.279743 189.359787 62.279743
401544 28034 189.330200 62.279774 189.330200 62.279774
401545 27989 189.313599 62.279705 189.313583 62.279713
401547 28020 189.294266 62.279648 189.294281 62.279659
401548 27626 189.455872 62.279282 189.455872 62.279285
401549 27974 189.307450 62.279610 189.307480 62.279633
401551 28017 189.291657 62.279606 189.291687 62.279610
401552 27969 189.462097 62.279346 189.462082 62.279350
401554 28001 189.336655 62.279495 189.336685 62.279495
401555 27983 189.343247 62.279408 189.343262 62.279407
401556 27984 189.345169 62.279377 189.345184 62.279385
401557 27717 189.374405 62.279121 189.374390 62.279125
401558 27949 189.464615 62.279121 189.464600 62.279121
401559 27932 189.405091 62.279163 189.405090 62.279167
401561 27444 189.318619 62.278458 189.318634 62.278461
401562 27482 189.319428 62.278973 189.319427 62.278976
401563 27567 189.319107 62.278709 189.319122 62.278713
401564 27923 189.299698 62.279137 189.299713 62.279137
401565 27908 189.303818 62.279091 189.303833 62.279099
401566 27893 189.459183 62.278904 189.459106 62.278934
401567 27898 189.431824 62.278931 189.431824 62.278934
401568 27874 189.292771 62.279034 189.292801 62.279057
401569 27828 189.370911 62.278931 189.370911 62.278934
401570 27903 189.293259 62.278984 189.293274 62.278992
401571 27884 189.400238 62.278728 189.400238 62.278728
401573 27872 189.383454 62.278709 189.383469 62.278713
401575 27840 189.292908 62.278687 189.292923 62.278690
401576 27848 189.290985 62.278656 189.291000 62.278660
401577 27738 189.415512 62.278473 189.415527 62.278481
401578 27820 189.456223 62.278412 189.456223 62.278416
401580 27812 189.337586 62.278408 189.337601 62.278408
401581 27826 189.322464 62.278442 189.322464 62.278442
401582 27801 189.323426 62.278301 189.323456 62.278309
401583 27767 189.388245 62.278221 189.388229 62.278221
401584 27768 189.386887 62.278179 189.386887 62.278179
401585 27754 189.338379 62.278187 189.338394 62.278194
401587 27770 189.325302 62.278168 189.325302 62.278168
401588 27748 189.406830 62.278061 189.406860 62.278065
401589 27761 189.397354 62.278069 189.397354 62.278072
401590 27472 189.298325 62.277901 189.298340 62.277901
401591 27725 189.418778 62.277981 189.418808 62.277992
401592 27759 189.393830 62.278004 189.393814 62.278011
401595 27588 189.298584 62.277416 189.298599 62.277424
401596 27609 189.296265 62.277386 189.296280 62.277390
401597 27625 189.322602 62.277393 189.322632 62.277390
401598 27582 189.322922 62.277344 189.322922 62.277348
401601 27597 189.333481 62.277229 189.333496 62.277237
401602 27549 189.447953 62.277023 189.447937 62.277023
401603 27559 189.464173 62.276958 189.464157 62.276962
401604 27561 189.313385 62.277107 189.313400 62.277111
401605 27526 189.393524 62.277020 189.393539 62.277031
401607 27575 189.449234 62.277607 189.449219 62.277607
401608 27361 189.447205 62.276718 189.447205 62.276714
401610 27627 189.400803 62.277641 189.400803 62.277653
401612 27480 189.296250 62.276714 189.296265 62.276714
401613 27470 189.418717 62.276581 189.418716 62.276585
401614 27464 189.325104 62.276669 189.325134 62.276665
401615 27342 189.389740 62.276501 189.389771 62.276508
401616 27330 189.417313 62.276417 189.417297 62.276436
401617 27282 189.322296 62.276485 189.322311 62.276485
401618 27377 189.451630 62.276382 189.451630 62.276386
401619 27442 189.294663 62.276573 189.294693 62.276581
401620 27418 189.326203 62.276470 189.326218 62.276470
401621 27359 189.397019 62.276295 189.397003 62.276299
401622 27427 189.303620 62.276455 189.303604 62.276470
401624 27411 189.344788 62.276413 189.344803 62.276417
401626 26429 189.446137 62.275562 189.446106 62.275578
401627 27312 189.311081 62.276264 189.311096 62.276268
401629 27392 189.320572 62.276333 189.320602 62.276325
401630 27358 189.340958 62.276237 189.340973 62.276245
401631 27374 189.341355 62.276165 189.341354 62.276169
401633 27389 189.456589 62.276157 189.456589 62.276154
401634 27388 189.345246 62.276279 189.345261 62.276276
401638 27344 189.323258 62.276070 189.323273 62.276070
401639 27311 189.326737 62.276058 189.326721 62.276028
401640 27343 189.338867 62.275993 189.338882 62.275997
401641 27345 189.319840 62.275982 189.319870 62.275990
401642 27247 189.367127 62.275837 189.367111 62.275837
401643 27325 189.305878 62.275967 189.305893 62.275978
401644 27232 189.426270 62.275757 189.426285 62.275791
401645 27319 189.452622 62.275776 189.452606 62.275780
401646 27158 189.314362 62.275707 189.314377 62.275707
401647 27025 189.333573 62.275570 189.333588 62.275574
401648 27180 189.387345 62.275692 189.387360 62.275684
401649 27233 189.462906 62.275623 189.462906 62.275623
401650 27270 189.315598 62.275776 189.315598 62.275776
401652 27045 189.351227 62.275528 189.351257 62.275528
401653 27056 189.431229 62.275467 189.431229 62.275471
401654 27179 189.297745 62.275597 189.297745 62.275604
401655 27136 189.299835 62.275578 189.299866 62.275570
401656 27262 189.309906 62.275707 189.309921 62.275711
401657 27044 189.464463 62.275333 189.464462 62.275333
401658 27215 189.363343 62.275517 189.363358 62.275517
401659 27238 189.337601 62.275570 189.337616 62.275574
401660 27199 189.427857 62.275261 189.427856 62.275265
401661 27193 189.397324 62.275234 189.397339 62.275227
401662 27675 189.309418 62.277657 189.309448 62.277660
401663 27164 189.330826 62.275215 189.330811 62.275211
401665 26883 189.318589 62.274937 189.318604 62.274940
401666 26948 189.335800 62.274899 189.335846 62.274899
401668 27154 189.423157 62.274960 189.423218 62.274975
401671 27132 189.329544 62.274956 189.329559 62.274944
401672 27023 189.378174 62.274818 189.378159 62.274796
401673 27138 189.339585 62.274883 189.339600 62.274887
401674 27029 189.308274 62.274876 189.308289 62.274876
401676 27071 189.309174 62.274792 189.309189 62.274796
401677 26794 189.308960 62.274414 189.308960 62.274418
401678 27121 189.384217 62.274803 189.384201 62.274799
401680 27130 189.347580 62.274796 189.347595 62.274792
401681 27127 189.429199 62.274681 189.429199 62.274685
401682 27100 189.314560 62.274681 189.314560 62.274685
401683 27631 189.443970 62.277622 189.443970 62.277634
401684 26892 189.363632 62.274536 189.363602 62.274525
401685 26928 189.359116 62.274418 189.359116 62.274414
401686 27031 189.436554 62.274391 189.436554 62.274395
401687 27081 189.414871 62.274471 189.414871 62.274475
401689 27080 189.457886 62.274342 189.457870 62.274345
401691 27035 189.345246 62.274349 189.345261 62.274357
401692 27599 189.446686 62.277462 189.446686 62.277473
401693 27048 189.320847 62.274323 189.320847 62.274326
401694 26989 189.320832 62.274212 189.320847 62.274220
401695 27647 189.304993 62.277569 189.305008 62.277573
401696 26985 189.349121 62.274185 189.349106 62.274181
401698 26937 189.308182 62.274208 189.308212 62.274208
401699 27592 189.392746 62.277443 189.392746 62.277447
401702 26959 189.341248 62.273983 189.341248 62.273991
401703 27175 189.386231 62.275066 189.386230 62.275066
401704 26968 189.386872 62.273930 189.386856 62.273933
401706 26947 189.431244 62.273853 189.431244 62.273857
401708 26932 189.353623 62.273830 189.353638 62.273830
401709 26661 189.353897 62.273491 189.353912 62.273483
401711 26908 189.439408 62.273701 189.439407 62.273708
401712 37206 189.300247 62.348957 189.300232 62.348957
401715 26772 189.462311 62.273346 189.462311 62.273354
401716 26796 189.392060 62.273472 189.392059 62.273468
401717 26867 189.317566 62.273590 189.317581 62.273586
401720 26866 189.421295 62.273422 189.421280 62.273434
401721 26795 189.445191 62.273289 189.445190 62.273293
401722 26881 189.309784 62.273499 189.309784 62.273502
401723 26874 189.382157 62.273544 189.382156 62.273548
401724 26843 189.334946 62.273399 189.334961 62.273399
401726 27538 189.465225 62.277309 189.465256 62.277313
401727 26854 189.354935 62.273335 189.354950 62.273342
401728 26924 189.301346 62.273872 189.301376 62.273872
401729 26833 189.383820 62.273308 189.383820 62.273308
401730 26800 189.460419 62.273125 189.460403 62.273132
401731 26789 189.294281 62.273266 189.294312 62.273266
401732 26827 189.347397 62.273243 189.347412 62.273251
401734 26811 189.309799 62.273285 189.309830 62.273289
401735 26812 189.345215 62.273159 189.345215 62.273163
401736 26829 189.423752 62.273090 189.423752 62.273094
401737 26696 189.312592 62.273140 189.312607 62.273144
401738 26786 189.315110 62.273212 189.315125 62.273216
401739 27640 189.343567 62.277470 189.343582 62.277466
401740 26818 189.360520 62.273132 189.360519 62.273132
401741 26785 189.377716 62.273129 189.377747 62.273129
401742 26805 189.359040 62.273136 189.359039 62.273132
401743 26737 189.313217 62.273125 189.313232 62.273132
401744 26756 189.309540 62.273090 189.309570 62.273094
401745 26716 189.309250 62.272873 189.309265 62.272884
401746 26750 189.333176 62.272808 189.333191 62.272816
401747 26712 189.348282 62.272812 189.348297 62.272812
401748 26565 189.323975 62.272732 189.323929 62.272705
401749 26743 189.393418 62.272732 189.393417 62.272724
401750 27634 189.419190 62.277386 189.419189 62.277393
401751 27628 189.423050 62.277348 189.423035 62.277351
401752 26685 189.424958 62.272652 189.424957 62.272648
401753 26907 189.353012 62.273769 189.353043 62.273773
401755 26633 189.326142 62.272560 189.326141 62.272560
401756 26592 189.330796 62.272522 189.330811 62.272526
401757 26675 189.329468 62.272663 189.329453 62.272671
401758 26261 189.379853 62.272289 189.379852 62.272289
401759 26708 189.465973 62.272423 189.465973 62.272434
401760 26667 189.457901 62.272362 189.457901 62.272373
401761 26630 189.347031 62.272457 189.347031 62.272461
401767 26611 189.324051 62.272381 189.324036 62.272400
401768 26596 189.351532 62.272297 189.351562 62.272305
401771 26612 189.371918 62.272091 189.371933 62.272095
401772 26558 189.340485 62.272099 189.340515 62.272102
401773 26582 189.423874 62.271957 189.423874 62.271957
401774 26550 189.384506 62.272038 189.384521 62.272045
401775 26566 189.326630 62.271980 189.326645 62.271984
401776 26598 189.441407 62.271919 189.441406 62.271954
401777 26543 189.443695 62.271858 189.443680 62.271862
401778 26557 189.339310 62.271938 189.339310 62.271938
401780 26556 189.400437 62.271873 189.400452 62.271873
401781 26282 189.303269 62.271667 189.303299 62.271679
401782 26535 189.353775 62.271896 189.353790 62.271896
401786 26532 189.420319 62.271755 189.420319 62.271755
401787 26534 189.300125 62.271835 189.300140 62.271820
401788 26517 189.310150 62.271763 189.310165 62.271774
401790 26474 189.359009 62.271713 189.359024 62.271717
401791 26890 189.343094 62.273685 189.343109 62.273689
401792 26507 189.359864 62.271660 189.359879 62.271660
401793 26466 189.395767 62.271637 189.395767 62.271633
401795 26452 189.335099 62.271587 189.335129 62.271591
401796 26493 189.315674 62.271606 189.315689 62.271584
401798 26443 189.348297 62.271534 189.348297 62.271542
401800 26442 189.312790 62.271553 189.312790 62.271553
401801 26446 189.358155 62.271484 189.358185 62.271481
401802 26304 189.311524 62.271320 189.311539 62.271332
401803 26276 189.454972 62.271145 189.454971 62.271137
401804 26431 189.452866 62.271210 189.452896 62.271175
401805 26387 189.435862 62.271110 189.435837 62.271126
401806 26420 189.400910 62.271221 189.400894 62.271233
401807 26424 189.324784 62.271267 189.324799 62.271267
401808 26395 189.420899 62.271225 189.420898 62.271221
401809 26389 189.314377 62.271309 189.314392 62.271309
401810 26288 189.438156 62.271061 189.438141 62.271061
401813 26411 189.339783 62.271217 189.339783 62.271217
401815 26353 189.456909 62.271023 189.456909 62.271030
401816 26352 189.345429 62.271149 189.345444 62.271156
401817 26376 189.399506 62.271091 189.399506 62.271103
401818 26340 189.350113 62.271114 189.350128 62.271114
401819 26341 189.341141 62.271111 189.341156 62.271114
401820 26370 189.445709 62.270832 189.445694 62.270840
401821 26386 189.330750 62.270962 189.330765 62.270973
401823 26359 189.296921 62.270901 189.296951 62.270901
401824 26061 189.430435 62.270584 189.430435 62.270576
401825 26287 189.358643 62.270866 189.358643 62.270866
401826 26279 189.373963 62.270840 189.373978 62.270840
401827 26320 189.406937 62.270699 189.406952 62.270702
401828 26317 189.398667 62.270782 189.398682 62.270798
401829 26344 189.391968 62.270737 189.391968 62.270733
401830 26206 189.455155 62.270554 189.455139 62.270554
401831 26310 189.462616 62.270618 189.462601 62.270618
401832 26325 189.339356 62.270786 189.339371 62.270798
401833 26330 189.451294 62.270634 189.451294 62.270618
401834 26289 189.318665 62.270725 189.318665 62.270725
401835 26255 189.460282 62.270424 189.460266 62.270420
401836 26300 189.307358 62.270565 189.307388 62.270569
401837 26195 189.296326 62.270565 189.296341 62.270569
401838 26203 189.300385 62.270351 189.300415 62.270359
401839 25448 189.304734 62.269848 189.304749 62.269852
401841 26328 189.328125 62.270844 189.328140 62.270851
401842 26160 189.365692 62.270367 189.365692 62.270370
401843 26159 189.395096 62.270344 189.395081 62.270348
401844 26138 189.457474 62.270119 189.457459 62.270119
401845 26015 189.343323 62.270149 189.343353 62.270149
401846 26176 189.333298 62.270321 189.333313 62.270321
401847 26151 189.320023 62.270348 189.320053 62.270351
401848 26200 189.315552 62.270283 189.315537 62.270283
401849 26144 189.413803 62.270199 189.413818 62.270199
401850 26147 189.382355 62.270229 189.382401 62.270226
401851 26060 189.313843 62.270039 189.313843 62.270042
401852 26191 189.436447 62.270042 189.436447 62.270065
401853 26123 189.428040 62.270008 189.428024 62.270012
401854 26168 189.427643 62.269936 189.427628 62.269936
401855 26136 189.417465 62.270000 189.417496 62.269997
401856 26096 189.350510 62.269936 189.350540 62.269936
401857 26101 189.351731 62.270046 189.351746 62.270039
401859 26134 189.444199 62.269905 189.444199 62.269917
401860 26140 189.388062 62.269871 189.388062 62.269875
401861 26084 189.331131 62.269978 189.331131 62.269985
401862 26077 189.459488 62.269806 189.459488 62.269806
401863 26133 189.323014 62.269966 189.323013 62.269943
401864 26045 189.424820 62.269787 189.424866 62.269760
401865 26088 189.351380 62.269806 189.351395 62.269806
401867 26071 189.450608 62.269558 189.450607 62.269550
401868 26115 189.328003 62.269722 189.328018 62.269730
401870 26105 189.465561 62.269531 189.465561 62.269539
401871 26072 189.319123 62.269596 189.319183 62.269611
401872 26012 189.320679 62.269699 189.320679 62.269707
401873 26089 189.400238 62.269508 189.400238 62.269512
401874 26023 189.455017 62.269520 189.455032 62.269508
