# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
121095 GOODS-S 53.079236 -27.711868 1.0441 1.0173 0.0325 3DHST 1.3866 0.1831 1.6354 0.1069 113.4436 104.7046
121405 GOODS-S 53.122073 -27.712453 1.0957 1.0150 0.0363 3DHST 1.1736 0.2039 1.5570 0.1268 109.0375 95.5126
121781 GOODS-S 53.119344 -27.709333 1.0743 1.0470 0.0135 3DHST 1.1741 0.1085 1.4407 0.0632 102.4326 92.8751
121886 GOODS-S 53.110874 -27.711435 1.0148 0.9247 0.0125 3DHST 1.1514 0.1593 1.2288 0.0892 264.3670 145.3546
121967 GOODS-S 53.039161 -27.710034 0.7304 0.7408 0.0066 3DHST 1.5772 0.1150 1.5313 0.0545 127.9134 125.2814
122146 GOODS-S 53.055414 -27.710116 1.0501 1.1051 0.0896 3DHST 1.2705 0.1456 1.5005 0.0826 606.6143 528.1512
122182 GOODS-S 53.116508 -27.710257 0.7329 0.8028 0.0591 3DHST 1.1214 0.1276 1.1603 0.0647 277.0883 237.4063
122449 GOODS-S 53.089263 -27.708657 0.7679 0.7737 0.0084 3DHST 0.9456 0.0690 1.3633 0.0485 93.3680 93.2621
122669 GOODS-S 53.033499 -27.705838 0.7422 0.8080 0.0324 3DHST 1.4752 0.1111 1.3805 0.0555 237.9454 127.7798
122722 GOODS-S 53.035556 -27.704930 0.7444 0.7484 0.0038 3DHST 1.2669 0.0907 1.6456 0.0560 668.7045 664.3001
122863 GOODS-S 53.038305 -27.707113 0.7379 0.7379 0.0058 3DHST 1.1751 0.0965 1.7742 0.0724 72.6175 72.6175
122949 GOODS-S 53.049764 -27.708714 1.2067 1.2067 0.0109 3DHST 1.2023 0.1065 1.5172 0.0608 1505.0432 1505.0432
123066 GOODS-S 53.050812 -27.707512 0.7292 0.7761 0.0209 3DHST 1.1859 0.2124 1.3852 0.1031 107.8103 100.4535
123294 GOODS-S 53.037080 -27.706200 0.6672 0.6344 0.0267 3DHST 1.1258 0.1602 1.2016 0.0857 128.4211 121.0299
123301 GOODS-S 53.077393 -27.708195 0.6122 1.0216 0.3244 3DHST 1.0888 0.1270 1.8611 0.1020 1508.9046 1143.0398
123472 GOODS-S 53.093059 -27.707373 1.0380 1.0112 0.0273 3DHST 1.4567 0.2224 1.7224 0.1332 90.3239 84.6964
123477 GOODS-S 53.089893 -27.706539 0.6392 0.5761 0.0076 3DHST 1.1220 0.0774 1.6580 0.0665 318.6096 124.8618
123543 GOODS-S 53.078603 -27.707427 1.1117 1.3929 0.0946 3DHST 1.3594 0.2387 0.8059 0.1257 244.6941 144.1312
124152 GOODS-S 53.063392 -27.706962 0.8260 0.7117 0.0424 3DHST 0.9706 0.1630 1.2347 0.0992 232.9609 98.8452
124539 GOODS-S 53.077039 -27.705928 0.7778 1.0696 0.1004 3DHST 1.4830 0.2165 2.2509 0.1583 929.4004 479.7025
124728 GOODS-S 53.038257 -27.701686 0.7323 0.7420 0.0061 3DHST 1.5378 0.0962 1.5054 0.0513 173.0086 164.2452
124807 GOODS-S 53.036023 -27.704059 0.7462 0.4879 0.0656 3DHST nan nan nan nan 1343.7981 747.2424
124964 GOODS-S 53.091513 -27.703895 1.0253 0.9599 0.0267 3DHST 1.2076 0.1843 1.3733 0.1042 184.4686 159.6314
125687 GOODS-S 53.033122 -27.703374 0.7304 0.7304 0.0071 3DHST 1.8780 0.3588 1.5475 0.1364 103.9445 103.9445
125952 GOODS-S 53.033512 -27.701204 1.0704 1.1896 0.0271 3DHST 0.9072 0.0990 1.2350 0.0689 599.1444 398.2897
126094 GOODS-S 53.053361 -27.700461 1.0086 0.9953 0.0104 3DHST 1.1004 0.0854 1.3216 0.0514 209.7761 208.4518
126365 GOODS-S 53.074843 -27.701080 0.6427 0.6318 0.0046 3DHST 1.6076 0.3063 1.5396 0.1583 59.3969 58.8232
126478 GOODS-S 53.035188 -27.696088 0.7372 0.4973 0.0342 3DHST nan nan nan nan 2612.0514 2430.3051
126643 GOODS-S 53.109702 -27.699466 0.7606 0.6101 0.0171 3DHST 1.4659 0.1405 1.3103 0.0605 583.9648 111.6901
126790 GOODS-S 53.078945 -27.697729 0.9819 0.9430 0.0083 3DHST 1.1671 0.0768 1.3287 0.0443 599.9886 536.4101
126958 GOODS-S 53.044897 -27.696014 0.7114 0.7001 0.0115 3DHST 1.4338 0.1093 1.4946 0.0576 529.6213 529.1037
127226 GOODS-S 53.061782 -27.699201 0.6712 0.6712 0.0018 3DHST 1.7607 0.1656 1.8726 0.0909 79.3625 79.3625
127741 GOODS-S 53.056089 -27.697177 0.7472 0.6277 0.1461 3DHST 0.8370 0.0924 1.1326 0.0601 640.7255 534.3801
127783 GOODS-S 53.031575 -27.698526 0.6816 0.3485 0.0028 3DHST nan nan nan nan 2858.8547 1568.8909
128422 GOODS-S 53.030315 -27.696597 1.0677 1.1428 0.0110 3DHST 1.1263 0.0997 1.3183 0.0585 1173.7488 889.6102
128510 GOODS-S 53.084469 -27.695718 0.7304 0.6854 0.0111 3DHST 1.4608 0.1181 1.3703 0.0526 123.3201 79.4316
128537 GOODS-S 53.032464 -27.697082 0.7338 0.3471 0.0327 3DHST nan nan nan nan 1042.6760 656.5916
129741 GOODS-S 53.039229 -27.693055 0.7327 1.3816 0.0389 3DHST 1.6046 0.4321 1.6390 0.2325 859.3954 366.5951
129968 GOODS-S 53.049383 -27.694312 0.6122 0.3737 0.0434 3DHST nan nan nan nan 1729.8275 1522.6016
130264 GOODS-S 53.046931 -27.690835 1.0868 1.1084 0.0358 3DHST 1.1661 0.0899 1.4532 0.0533 634.9892 619.7305
131165 GOODS-S 53.074629 -27.689635 1.0647 1.0374 0.0096 3DHST 1.4213 0.1505 1.8608 0.0927 114.4362 94.3563
131724 GOODS-S 53.070211 -27.689561 0.6197 0.4904 0.0449 3DHST nan nan nan nan 299.4634 105.1915
132104 GOODS-S 53.061049 -27.688081 0.7996 0.8035 0.0146 3DHST 1.1494 0.1005 1.2682 0.0624 287.1213 286.5228
132474 GOODS-S 53.086501 -27.687486 0.6880 0.6126 0.0083 3DHST 1.1656 0.1639 1.3558 0.0865 205.2322 95.4819
133150 GOODS-S 53.088138 -27.685179 1.1394 1.0974 0.0310 3DHST 1.2271 0.1609 1.6452 0.1019 120.7886 116.7345
133694 GOODS-S 53.083427 -27.684513 0.6632 0.6678 0.0021 3DHST 1.4231 0.1405 1.7363 0.0860 106.9122 88.8252
134389 GOODS-S 53.085453 -27.683033 0.9198 0.8341 0.0132 3DHST 1.1575 0.1244 1.2570 0.0690 226.8611 89.8716
135087 GOODS-S 53.080772 -27.681003 0.7809 0.7234 0.0123 3DHST 1.4763 0.0902 1.1980 0.0377 292.0493 168.2429
