# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
121837 GOODS-S 53.078867 -27.711738 0.9083 0.8231 0.0105 3DHST 1.3918 0.3665 1.5862 0.2083 124.5110 95.4962
121886 GOODS-S 53.110874 -27.711435 1.0148 0.9372 0.0116 3DHST 1.1191 0.1618 1.1760 0.0882 228.9371 153.2073
121967 GOODS-S 53.039161 -27.710034 0.7304 0.7408 0.0064 3DHST 1.5326 0.1114 1.4795 0.0524 124.1071 123.4570
122039 GOODS-S 53.083782 -27.711257 0.9216 0.9571 0.0166 3DHST 1.2178 0.3179 1.2851 0.1753 82.2641 68.0965
122097 GOODS-S 53.098131 -27.711702 0.8970 0.8598 0.0092 3DHST 1.0858 0.2487 1.0846 0.1193 120.3010 98.3615
122108 GOODS-S 53.061674 -27.711682 0.7470 0.7354 0.0262 3DHST 0.8845 0.1871 1.2354 0.1317 105.5375 95.0013
122146 GOODS-S 53.055414 -27.710116 1.0501 1.3110 0.0865 3DHST 1.2615 0.1470 1.5350 0.0849 594.0660 530.3797
122182 GOODS-S 53.116508 -27.710257 0.7329 0.7423 0.0728 3DHST 1.1216 0.1243 1.2035 0.0681 250.5742 248.5658
122449 GOODS-S 53.089263 -27.708657 0.7679 0.7679 0.0074 3DHST 0.9631 0.0705 1.3796 0.0498 91.6277 91.6277
122669 GOODS-S 53.033499 -27.705838 0.7422 0.7956 0.0332 3DHST 1.4607 0.1086 1.3729 0.0550 227.6390 127.2167
122722 GOODS-S 53.035556 -27.704930 0.7444 0.7484 0.0041 3DHST 1.2899 0.0911 1.6284 0.0550 645.0913 637.9248
122743 GOODS-S 53.035629 -27.708642 0.7449 0.7219 0.0392 3DHST 0.9276 0.1808 1.2929 0.1211 84.8868 80.2823
122756 GOODS-S 53.109678 -27.708972 0.7319 0.3318 0.2582 3DHST nan nan nan nan 278.1222 107.8261
122863 GOODS-S 53.038305 -27.707113 0.7379 0.7379 0.0058 3DHST 1.1574 0.0949 1.7323 0.0702 83.0622 83.0622
122949 GOODS-S 53.049764 -27.708714 1.2067 1.1921 0.0121 3DHST 1.1835 0.1052 1.4680 0.0590 1503.7262 1496.4786
123066 GOODS-S 53.050812 -27.707512 0.7292 0.7178 0.0177 3DHST 1.1507 0.2004 1.3733 0.1084 107.4934 106.1822
123236 GOODS-S 53.091054 -27.708227 1.0071 1.0841 0.0269 3DHST 1.4495 0.3257 1.6478 0.1780 102.2407 82.2687
123294 GOODS-S 53.037080 -27.706200 0.6672 0.6452 0.0303 3DHST 1.1616 0.1567 1.1851 0.0795 130.3951 124.2815
123301 GOODS-S 53.077393 -27.708195 0.6122 1.0387 0.3353 3DHST 1.1006 0.1327 2.0027 0.1085 1535.2223 1122.9640
123472 GOODS-S 53.093059 -27.707373 1.0380 1.0380 0.0163 3DHST 1.4289 0.2148 1.7266 0.1324 83.2714 83.2714
123477 GOODS-S 53.089893 -27.706539 0.6392 0.5761 0.0078 3DHST 1.1481 0.0786 1.6642 0.0672 327.0163 134.9254
123543 GOODS-S 53.078603 -27.707427 1.1117 1.3929 0.0819 3DHST 1.2345 0.2210 0.7047 0.1186 221.6252 140.7466
123802 GOODS-S 53.079713 -27.707812 1.2208 1.3542 0.4165 3DHST 1.2679 0.6279 0.3036 0.2697 103.9989 90.8205
123828 GOODS-S 53.123202 -27.706865 0.9456 0.8951 0.0095 3DHST 1.1205 0.1535 1.3970 0.1005 137.5388 81.7511
124152 GOODS-S 53.063392 -27.706962 0.8260 0.7225 0.0425 3DHST 0.9920 0.1683 1.2724 0.1029 176.8902 80.8357
124539 GOODS-S 53.077039 -27.705928 0.7778 1.0696 0.1028 3DHST 1.5939 0.2432 2.4429 0.1786 989.6284 459.5221
124728 GOODS-S 53.038257 -27.701686 0.7323 0.7538 0.0071 3DHST 1.5295 0.0969 1.5026 0.0518 208.1634 189.7128
124807 GOODS-S 53.036023 -27.704059 0.7462 0.4879 0.0617 3DHST nan nan nan nan 1255.2733 727.3251
124945 GOODS-S 53.079930 -27.705327 1.0210 1.3877 0.3368 3DHST 1.1158 0.3272 0.7755 0.1550 3158.1991 2705.3867
124964 GOODS-S 53.091513 -27.703895 1.0253 0.9599 0.0196 3DHST 1.1741 0.1779 1.3229 0.1000 181.2908 161.3312
125052 GOODS-S 53.095727 -27.704773 0.6729 0.3487 0.2758 3DHST nan nan nan nan 109.0778 86.7507
125425 GOODS-S 53.053162 -27.704258 0.6811 0.5008 0.2580 3DHST nan nan nan nan 185.7523 95.6604
125687 GOODS-S 53.033122 -27.703374 0.7304 0.7304 0.0070 3DHST 1.9090 0.3627 1.6059 0.1444 91.5989 91.5989
125952 GOODS-S 53.033512 -27.701204 1.0704 1.1742 0.0228 3DHST 0.9796 0.1068 1.2752 0.0706 586.8195 403.6509
126094 GOODS-S 53.053361 -27.700461 1.0086 0.9953 0.0090 3DHST 1.1416 0.0878 1.3564 0.0524 200.1481 198.1578
126281 GOODS-S 53.093451 -27.702480 1.2226 1.1369 0.0158 3DHST 1.1115 0.3361 1.1348 0.1865 114.9366 76.1553
126365 GOODS-S 53.074843 -27.701080 0.6427 0.6427 0.0047 3DHST 1.5602 0.2863 1.6145 0.1621 68.4632 68.4632
126406 GOODS-S 53.022116 -27.701411 0.8482 1.2093 0.1553 3DHST 1.3584 0.2694 1.5629 0.3661 1558.9779 1236.4956
126415 GOODS-S 53.047412 -27.701823 0.7802 0.7452 0.0084 3DHST 1.5406 0.4978 1.5514 0.2486 91.5977 85.7115
126478 GOODS-S 53.035188 -27.696088 0.7372 0.4973 0.0413 3DHST nan nan nan nan 2698.1156 2461.3538
126643 GOODS-S 53.109702 -27.699466 0.7606 0.6101 0.0196 3DHST 1.4352 0.1376 1.3103 0.0607 571.6069 109.9300
126762 GOODS-S 53.082370 -27.701108 1.0448 1.0464 0.0513 3DHST 1.5396 0.3029 1.6582 0.1670 97.2993 89.4742
126790 GOODS-S 53.078945 -27.697729 0.9819 0.9430 0.0097 3DHST 1.1115 0.0736 1.2855 0.0432 602.5510 534.8334
126821 GOODS-S 53.032348 -27.701693 0.7282 0.4983 0.0697 3DHST nan nan nan nan 185.1588 124.8644
126958 GOODS-S 53.044897 -27.696014 0.7114 0.7001 0.0099 3DHST 1.4384 0.1105 1.4865 0.0576 541.5429 539.3991
127226 GOODS-S 53.061782 -27.699201 0.6712 0.6725 0.0032 3DHST 1.8104 0.1675 1.9230 0.0905 89.9883 84.3080
127227 GOODS-S 53.031080 -27.699947 0.7494 0.3522 0.1339 3DHST nan nan nan nan 134.9517 74.4840
127413 GOODS-S 53.037746 -27.700066 0.7269 0.7870 0.1411 3DHST 0.9742 0.3272 1.5125 0.2490 98.7223 87.5049
127741 GOODS-S 53.056089 -27.697177 0.7472 0.6277 0.1290 3DHST 0.8619 0.0958 1.1380 0.0612 615.6623 528.2515
127783 GOODS-S 53.031575 -27.698526 0.6816 0.3558 0.0031 3DHST nan nan nan nan 2818.8773 1604.3498
128422 GOODS-S 53.030315 -27.696597 1.0677 1.1281 0.0131 3DHST 1.1157 0.0950 1.3298 0.0570 1140.1302 941.3225
128510 GOODS-S 53.084469 -27.695718 0.7304 0.6964 0.0087 3DHST 1.5382 0.1289 1.4313 0.0562 108.9845 86.7065
128537 GOODS-S 53.032464 -27.697082 0.7338 0.3401 0.0356 3DHST nan nan nan nan 1024.1446 635.8165
128679 GOODS-S 53.097383 -27.696858 0.9471 0.9341 0.0728 3DHST 1.8190 0.5973 1.6459 0.2465 60.1421 59.2560
129089 GOODS-S 53.037436 -27.696296 1.0381 1.1137 0.0395 3DHST 1.0168 0.2541 1.1740 0.1538 137.4024 107.9850
129741 GOODS-S 53.039229 -27.693055 0.7327 1.3387 0.0389 3DHST 1.7928 0.4816 1.7204 0.2562 801.5173 356.0622
129968 GOODS-S 53.049383 -27.694312 0.6122 0.3737 0.0393 3DHST nan nan nan nan 1730.5926 1523.3702
130087 GOODS-S 53.047267 -27.693332 0.6102 0.5095 0.0276 3DHST nan nan nan nan 84.9059 67.2212
130264 GOODS-S 53.046931 -27.690835 1.0868 1.1084 0.0377 3DHST 1.1776 0.0917 1.4498 0.0540 669.7731 632.7252
130387 GOODS-S 53.073161 -27.693175 0.8336 0.6368 0.0677 3DHST 1.2358 0.4672 1.4509 0.2382 166.0898 97.6247
130552 GOODS-S 53.071217 -27.691956 0.7177 0.4636 0.3184 3DHST nan nan nan nan 158.1362 98.2182
131165 GOODS-S 53.074629 -27.689635 1.0647 1.0374 0.0108 3DHST 1.4651 0.1538 1.9085 0.0948 127.2388 113.5392
131716 GOODS-S 53.065419 -27.687848 1.1080 1.0139 0.0161 3DHST 1.1323 0.1962 1.3581 0.1152 168.8118 114.4695
131724 GOODS-S 53.070211 -27.689561 0.6197 0.4374 0.0409 3DHST nan nan nan nan 324.8082 103.0529
131938 GOODS-S 53.071311 -27.689439 1.0439 1.0038 0.0276 3DHST 1.2436 0.2194 1.2849 0.1152 152.8680 141.1426
132104 GOODS-S 53.061049 -27.688081 0.7996 0.8156 0.0122 3DHST 1.0682 0.0952 1.2352 0.0603 296.2734 289.2126
132474 GOODS-S 53.086501 -27.687486 0.6880 0.6126 0.0094 3DHST 1.1562 0.1620 1.3416 0.0868 205.0764 93.8919
133150 GOODS-S 53.088138 -27.685179 1.1394 1.1112 0.0300 3DHST 1.2716 0.1618 1.6589 0.1034 133.9204 130.0342
133586 GOODS-S 53.094686 -27.686449 0.7391 0.4903 0.0558 3DHST nan nan nan nan 272.4272 195.9584
133694 GOODS-S 53.083427 -27.684513 0.6632 0.6678 0.0029 3DHST 1.5438 0.1582 1.7797 0.0907 98.7021 84.4949
133763 GOODS-S 53.092330 -27.685616 1.1096 1.1191 0.0391 3DHST 0.8359 0.3055 1.1512 0.2116 121.5360 120.8101
133802 GOODS-S 53.077727 -27.683883 1.1280 1.0862 0.0437 3DHST 1.2736 0.2592 1.3887 0.1456 131.0610 123.7430
134044 GOODS-S 53.077615 -27.685201 1.1111 1.1199 0.0356 3DHST 1.0731 0.2720 1.3474 0.1953 87.5218 87.5076
134389 GOODS-S 53.085453 -27.683033 0.9198 0.8341 0.0125 3DHST 1.1546 0.1186 1.2466 0.0677 249.0310 79.4534
134787 GOODS-S 53.090261 -27.682261 1.0845 1.0572 0.0418 3DHST 1.2037 0.1863 1.5499 0.1139 114.2770 110.0290
135087 GOODS-S 53.080772 -27.681003 0.7809 0.7234 0.0112 3DHST 1.4585 0.0897 1.1696 0.0369 283.3961 160.9479
137013 GOODS-S 53.092966 -27.680091 0.6901 0.4160 0.0423 3DHST nan nan nan nan 485.4220 197.3721
137029 GOODS-S 53.084503 -27.680191 1.0464 0.9426 0.0180 3DHST 0.8231 0.2310 1.1471 0.1480 146.5650 90.7394
137226 GOODS-S 53.089622 -27.679173 1.1036 1.0758 0.0170 3DHST 1.0947 0.1758 1.2371 0.0862 140.4845 131.4344
