# col1     col2         col3          col4     delta_ra                 delta_dec                col5     col6      col7      id        field     ra            dec            x          y          z_spec   z_peak   faper_F140W   eaper_F140W   faper_F160W   eaper_F160W   f_F606W    e_F606W    f_F814W   e_F814W    f_F125W   e_F125W    f_F140W   e_F140W    f_F160W   e_F160W    tot_cor   kron_radius   a_image   b_image   flux_radius   fwhm_image   flags   f140w_flag   star_flag   use_phot   near_star   nexp_f125w   nexp_f140w   nexp_f160w   lmass   Av    Separation             
  119216   53.0336953   -27.7169734   24.478   -3.740000003915611E-6    8.600000001024455E-7     0.026    52.1      50.6      41368.0   GOODS-S   53.03369904   -27.71697426   15030.59   15885.66   -1.0     0.5593   2.0882        0.089069      2.0348        0.022179      1.0274     0.020624   1.7179    0.030286   2.3576    0.064036   2.8637    0.12127    2.7705    0.058244   1.103     3.5           3.441     3.025     3.37          0.0          2       0            0           1          0           8            4            8            8.61    0.0   0.012314617601380175   
  124628   53.0337011   -27.7050664   23.356   -9.380000001613098E-6    5.999999999062311E-6     0.016    185.0     143.0     44084.0   GOODS-S   53.03371048   -27.7050724    15030.44   16599.83   -1.0     2.2677   4.3888        0.091513      4.8759        0.019383      4.1911     0.03538    4.7695    0.043459   9.3293    0.091875   10.464    0.21662    11.542    0.13266    1.0254    3.5           7.943     6.298     6.71          0.0          3       0            0           1          0           12           4            12           10.13   0.0   0.03688313538719547    
  119535   53.0337227   -27.7165745   24.74    -2.2110000003294772E-5   -4.600000000465343E-6    0.032    28.4      27.2      41414.0   GOODS-S   53.03374481   -27.7165699    15028.09   15909.97   -1.0     2.0145   1.0364        0.089411      1.0994        0.021941      1.3556     0.025854   1.2072    0.037998   1.5995    0.076939   1.7747    0.15201    1.8692    0.066404   1.0846    3.5           4.416     3.002     4.68          0.0          0       0            0           1          0           10           4            10           9.03    0.0   0.07238287186766394    
  122795   53.033814    -27.7098773   25.214   1.9600000001673834E-5    5.440000002465695E-6     0.056    60.6      20.1      42999.0   GOODS-S   53.0337944    -27.70988274   15025.7    16311.18   -1.0     0.4699   0.91354       0.089351      0.92746       0.020283      0.26599    0.035154   0.82623   0.047861   1.8542    0.098438   2.1535    0.20912    2.1706    0.1259     1.0312    4.24          6.8       4.283     6.82          0.0          3       0            0           1          0           10           4            10           8.86    0.0   0.06546563052654979    
  126894   53.0338468   -27.6945562   18.084   -8.64000000433407E-6     8.619999999126549E-6     0.0010   5800.0    5800.0    45737.0   GOODS-S   53.03385544   -27.69456482   15023.13   17230.25   0.0      0.0721   -99.0         -99.0         736.67        0.038723      438.04     0.018372   789.88    0.024404   908.45    0.079143   -99.0     -99.0      883.4     0.18488    1.0498    3.5           5.533     5.041     2.36          3.64         0       0            1           0          0           2            0            2            6.78    0.9   0.041490634484124655   
  124217   53.033909    -27.7069785   25.491   -1.1289999996222377E-5   -1.4010000001007938E-5   0.052    171.0     167.0     43470.0   GOODS-S   53.03392029   -27.70696449   15019.3    16486.33   -1.0     2.0211   0.92138       0.090423      0.91843       0.021136      0.55931    0.023046   0.58555   0.027634   1.1561    0.067053   1.4221    0.13856    1.4074    0.059736   1.0925    3.5           4.481     2.636     4.31          0.0          0       0            0           1          0           11           4            11           9.36    0.4   0.061956536406971484   
  121434   53.0339611   -27.7117658   24.104   -4.959999998277453E-6    -4.329999999441725E-6    0.025    66.1      56.1      42617.0   GOODS-S   53.03396606   -27.71176147   15016.58   16198.43   -1.0     1.2728   2.6534        0.089652      2.9136        0.02114       1.7414     0.027929   2.3342    0.037892   4.6464    0.083769   4.992     0.16746    5.4423    0.092952   1.0572    3.53          5.281     4.531     5.24          0.0          3       0            0           1          0           10           4            10           9.36    0.4   0.02220078699514206    
  121816   53.0340453   -27.7112734   24.046   -8.499999999855845E-6    -7.839999998537905E-6    0.025    64.6      50.0      42789.0   GOODS-S   53.0340538    -27.71126556   15012.02   16228.16   -1.0     2.2704   3.6706        0.089502      4.5894        0.020535      1.7932     0.038522   2.6174    0.051286   7.567     0.11125    9.4407    0.22855    11.719    0.13245    1.0289    3.5           7.105     6.399     7.18          0.0          3       0            0           1          0           10           4            10           10.52   0.8   0.03912129394742708    
  122434   53.0341121   -27.7109551   25.977   4.304000000132646E-5     2.436000000116678E-5     0.071    28.1      12.5      42656.0   GOODS-S   53.03406906   -27.71097946   15011.2    16245.36   -1.0     0.068    0.65045       0.087984      0.7256        0.019559      0.31378    0.027732   0.31199   0.037215   0.85389   0.074183   1.1988    0.161      1.3278    0.070848   1.0709    4.39          4.172     2.707     5.14          0.0          3       0            0           1          0           10           4            10           5.5     1.7   0.16280946477347924    
  122408   53.0343335   -27.7106057   25.659   1.2200000014672696E-6    3.7400000003628975E-6    0.07     30.8      14.5      42728.0   GOODS-S   53.03433228   -27.71060944   14997.15   16267.55   -1.0     0.6817   0.29404       0.093228      0.41154       0.019506      0.23595    0.022747   0.38431   0.030814   0.48836   0.065298   0.45033   0.14176    0.62577   0.055607   1.0914    3.5           4.028     2.976     4.28          0.0          2       0            2           1          0           10           4            10           7.61    0.2   0.014014205139190506   
  124882   53.0343958   -27.7046725   24.047   -1.330000003463283E-6    1.2699999984988608E-6    0.023    133.0     99.0      44089.0   GOODS-S   53.03439713   -27.70467377   14994.04   16623.74   -1.0     0.7056   3.694         0.088736      4.0524        0.018571      0.97771    0.032736   3.267     0.04137    7.0728    0.086515   8.134     0.194      8.8594    0.14521    1.0173    3.62          8.533     6.794     6.53          0.0          3       0            0           1          0           12           4            12           9.57    0.0   0.0062348223758493596  
  128281   53.0344416   -27.6982135   25.261   -1.300000000981072E-6    -3.7400000003628975E-6   0.037    147.0     89.8      45350.0   GOODS-S   53.0344429    -27.69820976   14991.92   17011.56   2.47     2.18     -99.0         -99.0         2.1436        0.029086      0.77659    0.020175   0.478     0.027209   1.5107    0.077286   -99.0     -99.0      2.8698    0.065359   1.1259    3.5           2.92      2.725     3.03          0.0          0       0            0           1          0           8            0            8            10.42   0.1   0.014087215102358129   
  125493   53.0344732   -27.7032639   23.48    -4.029999999488609E-6    4.149999998759313E-6     0.018    155.0     151.0     44231.0   GOODS-S   53.03447723   -27.70326805   14989.77   16708.07   -1.0     1.902    4.3186        0.09053       4.8071        0.020253      2.1774     0.046693   3.3129    0.063522   11.601    0.12261    13.517    0.28132    14.938    0.22712    1.0015    3.5           12.953    8.491     8.52          0.0          3       0            0           1          0           10           4            10           10.53   0.6   0.019702670312025997   
  125142   53.0348131   -27.7047211   24.912   -1.1270000001672997E-5   2.2599999986994135E-6    0.037    83.9      67.7      44059.0   GOODS-S   53.03482437   -27.70472336   14971.28   16620.71   -1.0     0.0833   1.0957        0.089406      1.2939        0.018754      1.1217     0.029443   1.2387    0.036455   2.094     0.074972   2.167     0.17556    2.5407    0.069864   1.0692    3.5           5.445     3.414     5.28          0.0          3       0            0           1          0           12           4            12           5.89    0.9   0.0368305113234016     
  116983   53.0348503   -27.7194607   23.062   -1.9850000001042645E-5   6.460000001595745E-6     0.015    96.4      85.6      41002.0   GOODS-S   53.03487015   -27.71946716   14968.11   15736.13   1.2972   1.2854   3.9931        0.088982      4.4745        0.019992      3.7984     0.057767   6.1606    0.077003   12.393    0.13949    13.748    0.30417    15.295    0.14886    1.0201    3.5           8.81      6.506     9.08          0.0          2       0            0           1          0           10           4            10           9.83    0.5   0.06739833152402963    
  122362   53.0350599   -27.7087012   21.744   2.829999999676147E-6     8.899999990319429E-7     0.0060   610.0     607.0     43113.0   GOODS-S   53.03505707   -27.70870209   14958.75   16382.03   0.5453   0.5493   35.996        0.087062      41.83         0.01858       6.7271     0.02286    21.68     0.027986   47.746    0.057426   55.125    0.13238    63.601    0.11451    1.0317    3.5           6.84      6.177     3.91          4.66         3       0            0           1          0           12           4            12           10.27   0.2   0.009571837828993077   
  124506   53.0350901   -27.7059919   25.204   -1.6559999998833064E-5   -2.1140000001196313E-5   0.056    64.7      41.2      43857.0   GOODS-S   53.03510666   -27.70597076   14956.33   16545.98   -1.0     0.6286   0.58093       0.089699      0.5437        0.018958      1.412      0.081137   2.2922    0.097615   2.8374    0.20602    3.154     0.48352    2.9308    0.27744    1.0       5.02          13.085    6.143     16.7          0.0          3       0            0           1          0           12           4            12           8.52    0.6   0.09261546633627975    
  119996   53.0351269   -27.7131013   22.604   8.800000003361674E-6     1.247999999876015E-5     0.01     261.0     244.0     42156.0   GOODS-S   53.0351181    -27.71311378   14955.32   16117.32   -1.0     0.0721   3.6062        0.086755      3.8735        0.021309      9.0494     0.040816   9.4118    0.055628   10.252    0.12042    9.857     0.23544    10.512    0.15578    1.0213    3.67          9.395     5.387     7.5           0.0          3       0            0           1          0           10           4            10           7.16    0.0   0.052963173193934204   
  120895   53.0351459   -27.7120732   21.733   8.720000003847872E-6     -4.640000000222244E-6    0.0060   425.0     415.0     42464.0   GOODS-S   53.03513718   -27.71206856   14954.34   16180.08   0.4206   0.412    9.3812        0.088204      10.122        0.020822      10.697     0.046074   17.87     0.056551   26.806    0.13591    28.798    0.26883    30.85     0.15849    1.0188    3.5           9.035     6.574     8.31          6.36         2       0            0           1          0           10           4            10           9.12    0.9   0.03242490577859271    
  126478   53.0351877   -27.6960884   21.938   9.299999987888441E-7     -7.240000002184388E-6    0.0070   528.0     526.0     45673.0   GOODS-S   53.03518677   -27.69608116   14952.41   17139.29   0.736    0.7372   -99.0         -99.0         36.192        0.027467      3.5215     0.028147   17.151    0.043265   47.863    0.11274    -99.0     -99.0      67.173    0.1817     1.0274    3.5           7.068     6.7       5.16          5.44         2       0            0           0          1           5            0            5            10.57   0.6   0.026232037446518135   
  126846   53.0353553   -27.7014513   25.542   -1.0760000002107972E-5   9.600000012710552E-7     0.049    62.2      47.4      44671.0   GOODS-S   53.03536606   -27.70145226   14942.73   16817.1    -1.0     0.7381   0.7976        0.091567      0.7966        0.022958      0.31649    0.020455   0.65623   0.030026   1.0049    0.059595   1.0838    0.12353    1.0747    0.051111   1.1271    3.5           3.395     2.307     3.31          0.0          0       0            0           1          0           8            4            8            8.37    0.1   0.034469840803803276   
  125595   53.0353904   -27.7039256   24.145   2.8159999999388674E-5    6.2099999986742205E-6    0.027    200.0     87.6      44211.0   GOODS-S   53.03536224   -27.70393181   14942.67   16668.33   -1.0     1.4909   1.8843        0.092363      2.1086        0.019964      2.4362     0.06677    3.0014    0.08871    7.4354    0.17784    8.4394    0.41071    9.3764    0.19026    1.0079    4.02          13.92     4.63      11.8          0.0          3       0            0           1          0           8            4            8            9.74    0.6   0.09249675095562848    
  122722   53.0355561   -27.7049298   21.274   1.4569999997604555E-5    3.3700000017233833E-6    0.0050   707.0     684.0     43416.0   GOODS-S   53.03554153   -27.70493317   14933.08   16608.23   -1.0     0.7444   43.563        0.090143      51.524        0.018642      5.9622     0.034296   29.894    0.041335   83.019    0.085057   100.02    0.20549    117.45    0.24451    1.0       3.5           12.957    10.801    6.95          6.15         3       0            0           1          0           11           4            12           10.91   0.4   0.047997145712529075   
