# These galaxies are in the GOODS-S field.
# pearsid pearsra pearsdec matchid matchra matchdec source zphot zphot_l68 zphot_u68
125314 53.050346 -27.703409 26430 53.050343 -27.703405 CANDELS 0.3050 0.2400 0.3700
109466 53.050462 -27.737299 20345 53.050472 -27.737295 CANDELS 0.5580 0.1200 0.6100
110763 53.050642 -27.734082 20742 53.050648 -27.734081 CANDELS 1.2220 1.1500 1.2900
110187 53.050663 -27.735793 20538 53.050697 -27.735775 CANDELS 0.6520 0.5900 0.7100
113787 53.050667 -27.727401 21456 53.050671 -27.727400 CANDELS 0.2990 0.2300 0.3700
111643 53.050800 -27.731430 21101 53.050800 -27.731422 CANDELS 0.6460 0.5800 0.7000
123066 53.050812 -27.707512 26829 53.050816 -27.707520 CANDELS 0.7140 0.6600 0.7700
109185 53.050845 -27.737555 20317 53.050846 -27.737553 CANDELS 0.6650 0.6000 0.7300
108961 53.050917 -27.738920 20183 53.050919 -27.738916 CANDELS 1.6190 1.5600 1.6800
121057 53.050922 -27.713738 23586 53.050842 -27.713711 CANDELS 2.4040 2.2700 2.5300
114057 53.050963 -27.726909 21510 53.050953 -27.726913 CANDELS 0.6210 0.5600 0.6800
129661 53.051029 -27.694995 25608 53.051025 -27.695005 CANDELS 0.2220 0.1200 0.3500
118772 53.051187 -27.717213 22697 53.051189 -27.717216 CANDELS 0.9850 0.9100 1.0600
112927 53.051196 -27.729283 21228 53.051201 -27.729286 CANDELS 0.7670 0.7000 0.8300
131200 53.051267 -27.691604 25433 53.051247 -27.691606 CANDELS 1.6330 1.5700 1.6900
115449 53.051369 -27.724155 21850 53.051361 -27.724148 CANDELS 0.1820 0.0900 0.3300
109307 53.051433 -27.737538 20277 53.051434 -27.737551 CANDELS 4.3060 4.1800 4.4300
125344 53.051572 -27.704752 26819 53.051578 -27.704752 CANDELS 1.5680 1.4900 1.6500
121958 53.051588 -27.712039 23417 53.051586 -27.712040 CANDELS 2.6030 2.5300 2.6700
109853 53.051607 -27.731556 21164 53.051613 -27.731560 CANDELS 0.4700 0.4200 0.5200
123234 53.051665 -27.708851 22940 53.051674 -27.708866 CANDELS 2.9880 2.9200 3.0600
131442 53.051668 -27.690825 25854 53.051662 -27.690830 CANDELS 2.1940 2.1400 2.3000
108750 53.051734 -27.739112 20119 53.051743 -27.739113 CANDELS 1.7060 1.6400 1.7700
113474 53.051753 -27.728001 21367 53.051746 -27.728008 CANDELS 0.8430 0.7700 0.9100
124683 53.051798 -27.705977 43642 53.051803 -27.705976  3DHST  0.0748 -99.0000 -99.0000
113783 53.051863 -27.727697 21383 53.051868 -27.727697 CANDELS 0.3300 0.1600 0.4900
110788 53.051879 -27.734026 20728 53.051880 -27.734039 CANDELS 2.1780 2.1100 2.2500
123766 53.051970 -27.706717 22945 53.051975 -27.706724 CANDELS 0.3870 0.3300 0.4500
124640 53.052016 -27.705950 26732 53.051960 -27.705961 CANDELS 2.6060 2.5600 2.6600
115999 53.052039 -27.722647 22051 53.052040 -27.722637 CANDELS 1.2560 1.1800 1.3300
131096 53.052110 -27.691348 25528 53.052132 -27.691381 CANDELS 2.9520 2.8800 3.0100
128268 53.052181 -27.697902 25901 53.052181 -27.697914 CANDELS 1.0110 0.9200 1.1000
109154 53.052239 -27.738550 20174 53.052219 -27.738544 CANDELS 1.8810 1.7600 2.0000
126062 53.052243 -27.701448 26329 53.052250 -27.701448 CANDELS 0.3450 0.2800 0.4100
120067 53.052293 -27.714650 23706 53.052307 -27.714666 CANDELS 2.2480 2.1600 2.3400
118290 53.052316 -27.718359 22642 53.052269 -27.718327 CANDELS 2.0520 1.9600 2.1300
129873 53.052359 -27.693725 25601 53.052380 -27.693722 CANDELS 2.9010 2.8400 2.9600
127195 53.052484 -27.700653 26104 53.052494 -27.700659 CANDELS 1.0820 1.0400 1.1100
127398 53.052494 -27.700070 26066 53.052494 -27.700066 CANDELS 0.9560 0.8700 1.0400
125875 53.052616 -27.702236 26372 53.052616 -27.702236 CANDELS 0.0400 0.0300 0.0600
113520 53.052668 -27.725028 22014 53.052673 -27.725040 CANDELS 0.1430 0.1100 0.7900
128674 53.052724 -27.696961 25860 53.052731 -27.696957 CANDELS 1.6370 1.5600 1.7100
115276 53.052800 -27.724466 21823 53.052807 -27.724468 CANDELS 2.6500 2.5600 2.7300
129646 53.052821 -27.694945 25709 53.052811 -27.694944 CANDELS 2.5590 2.3800 2.6600
127541 53.052836 -27.699331 25985 53.052837 -27.699326 CANDELS 0.9610 0.9100 1.0200
114902 53.053071 -27.724636 39801 53.053068 -27.724610  3DHST  0.1405 -99.0000 -99.0000
122961 53.053144 -27.709504 23192 53.053142 -27.709488 CANDELS 1.2690 1.1700 1.3700
128538 53.053157 -27.695681 26787 53.053150 -27.695681 CANDELS 0.4540 0.3900 0.5100
125425 53.053162 -27.704258 22888 53.053154 -27.704260 CANDELS 0.6610 0.6100 0.7100
109725 53.053194 -27.735521 20593 53.053227 -27.735491 CANDELS 1.5880 1.5300 1.6500
126094 53.053361 -27.700461 26092 53.053368 -27.700455 CANDELS 0.9530 0.9000 1.0100
124842 53.053641 -27.704805 26641 53.053650 -27.704815 CANDELS 0.6750 0.6100 0.7400
125147 53.053934 -27.704651 26610 53.053917 -27.704645 CANDELS 2.6220 2.5500 2.6900
110476 53.053998 -27.735342 20519 53.054012 -27.735353 CANDELS 3.9700 3.8000 4.1500
121020 53.054238 -27.713664 23906 53.054234 -27.713661 CANDELS 0.5960 0.4800 0.7200
123930 53.054316 -27.707691 23124 53.054314 -27.707684 CANDELS 0.7210 0.6300 0.8100
130301 53.054398 -27.693711 25657 53.054398 -27.693720 CANDELS 2.9310 2.8500 3.0100
124761 53.054422 -27.701337 26127 53.054424 -27.701336 CANDELS 0.4320 0.3700 0.4900
114978 53.054705 -27.723817 21912 53.054699 -27.723822 CANDELS 0.7330 0.6700 0.7900
127359 53.054745 -27.699582 45046 53.054745 -27.699580  3DHST  1.2419 -99.0000 -99.0000
126717 53.054861 -27.701397 26145 53.054855 -27.701391 CANDELS 0.0830 0.0500 0.1100
121149 53.054879 -27.713192 23510 53.054890 -27.713190 CANDELS 0.5110 0.4600 0.5600
128610 53.054961 -27.696628 25719 53.054966 -27.696634 CANDELS 0.1290 0.0900 0.1900
127229 53.055054 -27.699454 26068 53.054997 -27.699457 CANDELS 1.2660 1.2100 1.3300
114221 53.055115 -27.725774 21753 53.055107 -27.725767 CANDELS 0.6860 0.6300 0.7500
119489 53.055124 -27.711379 23420 53.055126 -27.711378 CANDELS 0.6370 0.5700 0.7000
123417 53.055174 -27.708133 22924 53.055168 -27.708143 CANDELS 2.9560 2.9000 3.0100
118908 53.055207 -27.717797 22561 53.055191 -27.717804 CANDELS 3.5540 3.4400 3.6800
116929 53.055242 -27.721214 22184 53.055248 -27.721207 CANDELS 0.2670 0.1900 0.3500
128126 53.055307 -27.697819 25626 53.055309 -27.697824 CANDELS 2.9560 2.9000 3.0100
122146 53.055414 -27.710116 23165 53.055386 -27.710087 CANDELS 1.0640 0.9700 1.1500
115723 53.055613 -27.723439 21985 53.055611 -27.723434 CANDELS 1.3160 1.2400 1.3900
121757 53.055729 -27.711084 23530 53.055752 -27.711065 CANDELS 0.0580 0.0400 0.1200
117002 53.055889 -27.721100 22222 53.055897 -27.721092 CANDELS 0.9830 0.9200 1.0500
118367 53.055906 -27.718788 22434 53.055908 -27.718803 CANDELS 1.6970 1.6400 1.7500
127741 53.056089 -27.697177 25808 53.056095 -27.697182 CANDELS 0.7370 0.6800 0.8000
115684 53.056283 -27.723210 22001 53.056301 -27.723211 CANDELS 1.2190 1.1300 1.3100
120286 53.056371 -27.715276 23793 53.056374 -27.715280 CANDELS 0.7820 0.6900 0.8800
115082 53.056508 -27.724961 21748 53.056522 -27.724957 CANDELS 3.4040 3.3200 3.4900
119666 53.056512 -27.715668 23855 53.056519 -27.715685 CANDELS 0.9820 0.9300 1.0300
116752 53.056665 -27.721719 22146 53.056648 -27.721716 CANDELS 1.4420 1.3600 1.5200
113132 53.056694 -27.728931 21264 53.056725 -27.728928 CANDELS 1.7570 1.6500 1.8500
126763 53.056698 -27.701498 26149 53.056686 -27.701494 CANDELS 0.0530 0.0300 0.0800
117648 53.056758 -27.719513 22392 53.056767 -27.719521 CANDELS 0.7120 0.6500 0.7700
117203 53.056923 -27.720294 22354 53.056911 -27.720301 CANDELS 1.4660 1.4000 1.5300
108359 53.056935 -27.739959 20104 53.056942 -27.739958 CANDELS 0.7590 0.7000 0.8200
126287 53.056983 -27.700791 26141 53.056995 -27.700830 CANDELS 0.5270 0.4200 0.6500
129502 53.057075 -27.694998 25552 53.057076 -27.695003 CANDELS 1.6080 1.5600 1.6600
109770 53.057173 -27.736597 20415 53.057186 -27.736591 CANDELS 1.0000 0.9300 1.0700
119702 53.057255 -27.715320 23941 53.057262 -27.715300 CANDELS 1.0160 0.9600 1.0700
121127 53.057263 -27.713397 23774 53.057255 -27.713400 CANDELS 0.4930 0.4100 0.5500
122735 53.057283 -27.710189 23266 53.057278 -27.710190 CANDELS 0.5580 0.4700 0.6400
119562 53.057324 -27.716793 22689 53.057316 -27.716799 CANDELS 1.9050 1.8400 1.9900
120770 53.057467 -27.703802 26481 53.057518 -27.703793 CANDELS 0.0260 -99.0000 -99.0000
128326 53.057557 -27.697727 25970 53.057533 -27.697743 CANDELS 2.5840 2.5100 2.6600
119193 53.057745 -27.713586 23600 53.057747 -27.713587 CANDELS 0.7370 0.6800 0.7900
127632 53.057846 -27.699499 26050 53.057880 -27.699524 CANDELS 1.3250 1.2400 1.4000
131755 53.057847 -27.690515 25233 53.057850 -27.690521 CANDELS 1.9570 1.8100 2.0900
109442 53.057900 -27.737651 20279 53.057911 -27.737679 CANDELS 1.9850 1.9300 2.0400
117070 53.057988 -27.720001 40676 53.057989 -27.719999  3DHST  0.2914 -99.0000 -99.0000
121826 53.058103 -27.712248 23468 53.058098 -27.712233 CANDELS 0.3720 0.2900 0.4600
108014 53.058108 -27.734954 20980 53.058140 -27.734959 CANDELS 0.4270 0.3600 4.7700
131701 53.058121 -27.690549 25283 53.058132 -27.690542 CANDELS 2.7730 2.7200 2.8200
115544 53.058182 -27.723700 21918 53.058178 -27.723703 CANDELS 0.7130 0.6500 0.7700
122600 53.058241 -27.709951 23369 53.058243 -27.709940 CANDELS 1.0780 1.0100 1.1400
132876 53.058341 -27.687832 25064 53.058323 -27.687818 CANDELS 2.1720 2.0700 2.3000
129427 53.058378 -27.695346 25795 53.058384 -27.695351 CANDELS 3.7640 3.6700 3.8600
119012 53.058406 -27.717739 41127 53.058420 -27.717736  3DHST  1.4103 -99.0000 -99.0000
127814 53.058420 -27.699042 26065 53.058453 -27.699020 CANDELS 0.3590 0.2900 0.4200
121864 53.058434 -27.712024 23536 53.058430 -27.712017 CANDELS 0.6050 0.5200 0.6800
123550 53.058583 -27.708275 43299 53.058590 -27.708278  3DHST  1.6530 -99.0000 -99.0000
118977 53.058637 -27.717696 22611 53.058605 -27.717705 CANDELS 3.0280 2.9800 3.0700
123448 53.058668 -27.708436 22971 53.058647 -27.708393 CANDELS 1.9980 1.9300 2.0700
119493 53.058677 -27.716358 22795 53.058674 -27.716358 CANDELS 1.0140 0.9500 1.0800
109227 53.058740 -27.738177 20205 53.058731 -27.738186 CANDELS 0.6150 0.5400 0.6800
114202 53.058830 -27.726349 21662 53.058853 -27.726330 CANDELS 1.9710 1.8800 2.0500
127889 53.058933 -27.697821 25896 53.058922 -27.697821 CANDELS 2.5180 2.4500 2.5900
110666 53.058961 -27.733577 20832 53.058998 -27.733625 CANDELS 0.0570 0.0400 0.4100
120095 53.059124 -27.715267 23756 53.059120 -27.715273 CANDELS 0.6030 0.5600 0.6500
124592 53.059138 -27.706429 23987 53.059128 -27.706413 CANDELS 0.5330 0.3400 0.7500
113442 53.059206 -27.726797 21508 53.059204 -27.726797 CANDELS 0.1190 0.0600 0.2200
130885 53.059210 -27.691325 25395 53.059208 -27.691320 CANDELS 0.9020 0.8300 0.9700
119774 53.059436 -27.715070 24204 53.059429 -27.715071 CANDELS 0.7240 0.6700 0.7800
109766 53.059515 -27.736047 20579 53.059517 -27.736046 CANDELS 0.9340 0.8900 0.9800
131324 53.059589 -27.690653 25477 53.059574 -27.690647 CANDELS 2.8140 2.6800 2.9500
121227 53.059628 -27.711910 23361 53.059624 -27.711899 CANDELS 1.1390 1.0800 1.2000
114514 53.059630 -27.725779 21706 53.059627 -27.725792 CANDELS 1.5810 1.5300 1.6300
128024 53.059813 -27.697686 25994 53.059811 -27.697681 CANDELS 1.5980 1.5400 1.6600
118455 53.059861 -27.716273 23970 53.059860 -27.716288 CANDELS 0.9580 0.9100 1.0100
105771 53.059870 -27.745408 19472 53.059868 -27.745400 CANDELS 0.6430 0.5800 0.7100
117830 53.059898 -27.719554 22394 53.059898 -27.719549 CANDELS 2.6270 2.5700 2.6900
113910 53.059997 -27.727061 21548 53.060005 -27.727022 CANDELS 1.7110 1.6500 1.7800
114217 53.060014 -27.726950 21548 53.060005 -27.727022 CANDELS 1.7110 1.6500 1.7800
109007 53.060077 -27.737748 20321 53.060082 -27.737747 CANDELS 0.6450 0.5900 0.7000
112564 53.060099 -27.729555 21176 53.060101 -27.729612 CANDELS 3.4180 3.3000 3.5400
111611 53.060228 -27.730750 21093 53.060223 -27.730747 CANDELS 1.5640 1.4700 1.6500
117607 53.060238 -27.720315 22284 53.060230 -27.720306 CANDELS 2.7090 2.6300 2.7900
110424 53.060280 -27.734833 20626 53.060284 -27.734838 CANDELS 0.3670 0.3000 0.4400
116917 53.060308 -27.721171 22218 53.060295 -27.721163 CANDELS 2.2600 2.2000 2.3200
116177 53.060322 -27.722239 22149 53.060322 -27.722238 CANDELS 0.5420 0.4800 0.6100
131864 53.060417 -27.689489 25348 53.060409 -27.689497 CANDELS 0.0880 0.0600 0.1200
109945 53.060447 -27.736515 20426 53.060451 -27.736519 CANDELS 1.6710 1.6000 1.7400
133426 53.060468 -27.686873 24992 53.060451 -27.686874 CANDELS 1.6120 1.5300 1.7000
127896 53.060550 -27.698529 25978 53.060551 -27.698509 CANDELS 3.3300 3.2800 3.3800
131421 53.060552 -27.691069 25412 53.060555 -27.691084 CANDELS 1.5150 1.4300 1.6000
120568 53.060640 -27.714643 23994 53.060627 -27.714661 CANDELS 4.3780 4.2800 4.4700
116840 53.060683 -27.721512 22147 53.060684 -27.721498 CANDELS 2.7060 2.6400 2.7700
132092 53.060736 -27.689527 25340 53.060753 -27.689528 CANDELS 1.5390 1.4800 1.6000
129458 53.060786 -27.695443 25695 53.060791 -27.695427 CANDELS 0.3160 0.1800 0.4800
130804 53.060797 -27.691266 25306 53.060803 -27.691299 CANDELS 0.4240 0.3900 0.4600
119951 53.061001 -27.715602 23810 53.060989 -27.715595 CANDELS 1.0410 0.9800 1.1100
129651 53.061039 -27.693508 25466 53.061039 -27.693483 CANDELS 1.3010 1.2400 1.3700
132104 53.061049 -27.688081 25027 53.061050 -27.688095 CANDELS 0.8280 0.7700 0.8900
116350 53.061081 -27.722174 22104 53.061073 -27.722168 CANDELS 0.5560 0.4900 0.6200
122710 53.061168 -27.709314 23077 53.061161 -27.709309 CANDELS 0.8490 0.7800 0.9100
113678 53.061175 -27.726963 21594 53.061180 -27.726971 CANDELS 0.9340 0.8800 0.9900
127697 53.061398 -27.698136 25862 53.061394 -27.698137 CANDELS 0.4260 0.3700 0.4800
119722 53.061403 -27.716188 22787 53.061447 -27.716181 CANDELS 0.9910 0.9000 1.0800
114115 53.061446 -27.726742 21524 53.061451 -27.726753 CANDELS 0.2940 0.1400 0.4500
129074 53.061498 -27.696272 25815 53.061489 -27.696276 CANDELS 1.3790 1.3000 1.4600
106985 53.061598 -27.742533 19841 53.061588 -27.742533 CANDELS 0.6610 0.6200 0.7100
110851 53.061622 -27.734030 20715 53.061626 -27.734028 CANDELS 1.7180 1.6100 1.8400
117714 53.061645 -27.720024 22315 53.061657 -27.720009 CANDELS 0.8580 0.7600 0.9500
121011 53.061648 -27.713558 23556 53.061645 -27.713564 CANDELS 1.2350 1.1700 1.3100
122108 53.061674 -27.711682 26809 53.061672 -27.711679 CANDELS 0.7180 0.6800 0.7500
130950 53.061730 -27.691398 25402 53.061733 -27.691397 CANDELS 0.4750 0.4100 0.5400
125760 53.061743 -27.703338 26551 53.061745 -27.703337 CANDELS 2.3430 2.2400 2.4700
127226 53.061782 -27.699201 26148 53.061787 -27.699200 CANDELS 0.6270 0.5800 0.6700
130039 53.061803 -27.693361 25774 53.061768 -27.693325 CANDELS 0.0940 0.0700 0.1400
124101 53.061980 -27.706471 26684 53.061974 -27.706480 CANDELS 1.8860 1.7400 2.0100
116370 53.062026 -27.722028 22151 53.062023 -27.722002 CANDELS 1.1390 1.0400 1.2500
110801 53.062030 -27.732863 20947 53.062035 -27.732882 CANDELS 1.0980 1.0300 1.1700
118956 53.062035 -27.717622 22610 53.062023 -27.717640 CANDELS 3.2240 3.1500 3.3100
113364 53.062084 -27.728086 21324 53.062092 -27.728092 CANDELS 1.0750 1.0200 1.1300
124449 53.062211 -27.706100 26327 53.062180 -27.706095 CANDELS 1.7190 1.6700 1.7700
126640 53.062256 -27.701107 26415 53.062264 -27.701113 CANDELS 1.9860 1.9300 2.0500
122810 53.062412 -27.706909 26766 53.062405 -27.706913 CANDELS 1.8100 1.7100 1.9700
128023 53.062443 -27.698747 26341 53.062443 -27.698751 CANDELS 2.2410 2.1800 2.3000
110080 53.062457 -27.735480 37653 53.062458 -27.735519  3DHST  2.6557 -99.0000 -99.0000
120268 53.062542 -27.715324 23839 53.062534 -27.715334 CANDELS 1.0530 0.9800 1.1200
116369 53.062579 -27.722683 22052 53.062561 -27.722685 CANDELS 2.1890 2.0900 2.2800
126020 53.062598 -27.702503 26654 53.062603 -27.702519 CANDELS 2.7150 2.6200 2.8000
113229 53.062629 -27.728645 21295 53.062622 -27.728659 CANDELS 1.5330 1.4600 1.6100
123497 53.062677 -27.707293 26701 53.062668 -27.707323 CANDELS 0.0670 0.0400 0.1000
131268 53.062794 -27.691085 25523 53.062798 -27.691084 CANDELS 0.1290 0.0800 0.2300
113845 53.062820 -27.726457 21735 53.062824 -27.726461 CANDELS 1.5260 1.4800 1.5700
128577 53.062822 -27.697050 25822 53.062817 -27.697041 CANDELS 2.2210 2.1300 2.3100
116217 53.062855 -27.721926 22174 53.062859 -27.721945 CANDELS 0.3970 0.3200 0.4700
126306 53.062944 -27.702447 26307 53.062946 -27.702444 CANDELS 1.9510 1.7200 2.4700
127986 53.062978 -27.698455 26113 53.063004 -27.698452 CANDELS 2.1390 2.0700 2.2100
131381 53.062996 -27.691067 25274 53.062992 -27.691073 CANDELS 0.8670 0.7900 0.9500
129179 53.063002 -27.695513 25651 53.063004 -27.695509 CANDELS 1.4030 1.3400 1.4700
133176 53.063045 -27.687203 25012 53.063042 -27.687199 CANDELS 1.6500 1.5900 1.7200
119179 53.063097 -27.716909 22704 53.063068 -27.716921 CANDELS 2.2700 2.0700 2.4400
118438 53.063209 -27.718290 22551 53.063209 -27.718277 CANDELS 0.7590 0.6900 0.8200
127133 53.063244 -27.699620 26056 53.063259 -27.699642 CANDELS 2.3040 2.2300 2.3800
131112 53.063287 -27.691869 25413 53.063282 -27.691862 CANDELS 1.0120 0.9200 1.1000
106502 53.063339 -27.744561 19527 53.063335 -27.744558 CANDELS 3.2040 3.1500 3.2600
126236 53.063358 -27.702812 26373 53.063374 -27.702824 CANDELS 2.9010 2.8400 2.9600
113878 53.063360 -27.727311 21450 53.063370 -27.727316 CANDELS 1.6750 1.6100 1.7400
124152 53.063392 -27.706962 23014 53.063389 -27.706959 CANDELS 0.7450 0.6900 0.8000
114644 53.063403 -27.724998 21826 53.063397 -27.725010 CANDELS 0.7270 0.6700 0.7800
106341 53.063477 -27.743847 19820 53.063480 -27.743870 CANDELS 1.2190 1.1600 1.2800
116031 53.063491 -27.720266 22556 53.063492 -27.720247 CANDELS 0.5860 0.5300 0.6400
106295 53.063542 -27.744114 35832 53.063549 -27.744094  3DHST  1.1112 -99.0000 -99.0000
122421 53.063648 -27.710255 23264 53.063637 -27.710255 CANDELS 0.6720 0.6100 0.7300
116260 53.063658 -27.722946 21969 53.063633 -27.722940 CANDELS 0.9610 0.8300 1.0700
111492 53.063880 -27.732682 20828 53.063866 -27.732683 CANDELS 0.7620 0.7100 0.8200
107512 53.063968 -27.742155 19837 53.063969 -27.742161 CANDELS 1.7500 1.6900 1.8300
119419 53.064048 -27.716373 22799 53.064053 -27.716370 CANDELS 2.6040 2.5300 2.6900
128353 53.064069 -27.697595 25999 53.064114 -27.697599 CANDELS 0.4110 0.3400 0.4900
124321 53.064196 -27.706487 26710 53.064217 -27.706524 CANDELS 1.6880 1.6300 1.7500
113447 53.064227 -27.727642 21616 53.064239 -27.727621 CANDELS 1.5480 1.4400 2.5100
124995 53.064342 -27.705371 26621 53.064350 -27.705370 CANDELS 4.0270 3.7900 4.1800
123859 53.064357 -27.705706 26626 53.064354 -27.705704 CANDELS 0.4350 0.3800 0.4900
118660 53.064396 -27.717723 22775 53.064346 -27.717682 CANDELS 1.2160 1.1600 1.2800
119848 53.064520 -27.715982 22805 53.064510 -27.715982 CANDELS 1.7070 1.6300 1.7800
107040 53.064686 -27.742471 19829 53.064686 -27.742455 CANDELS 1.2270 1.1600 1.2900
124708 53.064755 -27.705689 26717 53.064739 -27.705690 CANDELS 0.4710 0.4000 0.5400
108033 53.064800 -27.740960 19946 53.064800 -27.740965 CANDELS 2.5620 2.5000 2.6200
114078 53.064828 -27.726527 21590 53.064835 -27.726536 CANDELS 3.7280 3.5700 3.8800
118446 53.064834 -27.716626 23969 53.064823 -27.716623 CANDELS 0.2720 0.2200 0.3300
116354 53.064997 -27.722707 22019 53.064983 -27.722717 CANDELS 2.3160 2.2400 2.3900
111416 53.064999 -27.732696 20884 53.065006 -27.732691 CANDELS 2.5620 2.5200 2.6100
119814 53.065018 -27.716225 22755 53.065006 -27.716225 CANDELS 3.9840 3.8300 4.1300
114016 53.065031 -27.726807 21561 53.065025 -27.726816 CANDELS 1.6690 1.5800 1.7500
133162 53.065060 -27.687074 24932 53.065056 -27.687061 CANDELS 2.0100 1.9400 2.0800
133575 53.065090 -27.686545 24952 53.065079 -27.686556 CANDELS 1.6510 1.5500 1.7700
112881 53.065106 -27.729697 21158 53.065105 -27.729702 CANDELS 0.9510 0.8800 1.0200
131870 53.065131 -27.689842 25213 53.065132 -27.689850 CANDELS 2.8320 2.7800 2.8900
114912 53.065186 -27.725087 21740 53.065178 -27.725094 CANDELS 3.7010 3.4100 3.9500
106924 53.065209 -27.742903 19833 53.065231 -27.742899 CANDELS 2.6340 2.5900 2.6800
134246 53.065312 -27.685547 34201 53.065304 -27.685558 CANDELS 1.8900 1.7100 2.0800
131797 53.065342 -27.690199 25162 53.065285 -27.690212 CANDELS 0.7980 0.7300 0.8700
131716 53.065419 -27.687848 25037 53.065430 -27.687845 CANDELS 1.0570 1.0000 1.1200
128465 53.065469 -27.696393 25711 53.065487 -27.696417 CANDELS 0.0530 -99.0000 -99.0000
117757 53.065589 -27.720161 40632 53.065589 -27.720166  3DHST  1.6087 -99.0000 -99.0000
121821 53.065679 -27.711847 23605 53.065681 -27.711847 CANDELS 0.2360 0.1800 0.3000
117161 53.065703 -27.720416 22376 53.065681 -27.720383 CANDELS 1.7250 1.6600 1.7900
126123 53.065728 -27.702169 26335 53.065742 -27.702168 CANDELS 2.8690 2.8100 2.9200
133300 53.065735 -27.687201 25072 53.065720 -27.687200 CANDELS 3.6640 3.4900 3.8400
119401 53.065750 -27.716745 22703 53.065750 -27.716753 CANDELS 0.2700 0.2300 0.9800
110156 53.065769 -27.736176 20433 53.065781 -27.736179 CANDELS 3.1590 3.0900 3.2300
129237 53.065773 -27.695987 25628 53.065811 -27.695915 CANDELS 3.7990 3.7400 3.8600
115238 53.065841 -27.724766 21775 53.065846 -27.724773 CANDELS 2.3060 2.2200 2.3900
129356 53.065847 -27.695862 25628 53.065811 -27.695915 CANDELS 3.7990 3.7400 3.8600
106891 53.065858 -27.742923 19772 53.065865 -27.742922 CANDELS 1.0610 1.0100 1.1200
126496 53.065945 -27.701847 26211 53.065952 -27.701853 CANDELS 2.1540 2.0900 2.2200
112157 53.065956 -27.730905 21069 53.065956 -27.730919 CANDELS 0.3680 0.3000 0.3900
115589 53.066027 -27.723644 21925 53.066006 -27.723644 CANDELS 0.7050 0.6100 0.8000
132690 53.066067 -27.687787 25889 53.066074 -27.687790 CANDELS 0.4530 0.3900 3.6900
117508 53.066080 -27.720341 22321 53.066147 -27.720365 CANDELS 2.5680 2.4500 2.6300
122668 53.066099 -27.709737 23128 53.066090 -27.709736 CANDELS 0.2670 0.2100 0.3300
121449 53.066120 -27.713239 23619 53.066113 -27.713236 CANDELS 2.3450 2.2600 2.4400
113752 53.066169 -27.727435 21427 53.066155 -27.727442 CANDELS 1.8960 1.8100 1.9900
124266 53.066176 -27.706508 26791 53.066170 -27.706461 CANDELS 1.2950 0.9500 1.6900
121718 53.066269 -27.711168 23400 53.066257 -27.711164 CANDELS 0.6810 0.6200 0.7400
