# Catalog for all galaxies that matched between 3DHST and PEARS in GOODS-N. 
# pearsid field redshift zphot_source ra dec dn4000 dn4000_err d4000 d4000_err
120691 GOODS-N 1.1661 3DHST 189.395343 62.329568 1.3039 0.3821 1.1987 0.1810
120726 GOODS-N 0.7745 3DHST 189.331629 62.330061 1.1258 0.1471 1.3972 0.0837
120733 GOODS-N 1.0599 3DHST 189.343104 62.329358 0.9882 0.1950 1.2904 0.1245
120800 GOODS-N 0.9363 3DHST 189.370881 62.329625 1.1759 0.5428 1.5851 0.3704
120943 GOODS-N 0.9955 3DHST 189.298639 62.330064 0.9765 0.9323 1.1209 0.5477
121009 GOODS-N 1.1458 3DHST 189.325308 62.331493 1.1952 0.3271 1.2259 0.1601
121143 GOODS-N 0.6038 3DHST 189.398741 62.330943 1.4401 0.2856 1.4944 0.1411
121232 GOODS-N 0.8394 3DHST 189.364826 62.332437 1.0547 0.1412 1.3772 0.0911
121270 GOODS-N 0.9092 3DHST 189.412389 62.331216 0.8219 0.2397 1.0281 0.1480
121302 GOODS-N 0.7781 3DHST 189.337234 62.332220 0.9064 0.0715 1.2452 0.0482
121428 GOODS-N 0.6387 3DHST 189.399052 62.334827 1.0415 0.0736 1.0673 0.0369
121439 GOODS-N 0.9132 3DHST 189.309340 62.332923 0.8751 0.0572 1.2640 0.0398
121718 GOODS-N 0.9318 3DHST 189.376822 62.333017 1.0102 0.3738 1.0069 0.1810
121854 GOODS-N 0.8378 3DHST 189.415536 62.332434 1.2170 0.2898 1.0803 0.1545
122027 GOODS-N 0.8956 3DHST 189.307626 62.333754 1.3383 0.0835 1.3110 0.0380
122035 GOODS-N 1.1325 3DHST 189.437744 62.337860 0.9381 0.1903 0.8799 0.1012
122133 GOODS-N 0.7374 3DHST 189.427437 62.333154 1.1276 0.4729 1.2842 0.2587
122267 GOODS-N 0.7485 3DHST 189.419315 62.335444 1.0723 0.1036 1.1738 0.0499
122303 GOODS-N 0.9985 3DHST 189.357341 62.333918 1.1626 0.5109 1.0940 0.2287
122560 GOODS-N 1.0544 3DHST 189.397021 62.335577 1.1403 0.0862 1.2301 0.0458
122586 GOODS-N 0.8131 3DHST 189.348995 62.335709 1.0385 0.4993 1.2109 0.2512
122616 GOODS-N 1.1551 3DHST 189.381705 62.335724 1.2381 0.3145 1.2763 0.1446
122855 GOODS-N 1.0643 3DHST 189.399077 62.335984 1.1742 0.1409 1.2943 0.0775
122920 GOODS-N 1.0686 3DHST 189.331528 62.335571 3.2914 9.4201 1.7045 1.8986
122943 GOODS-N 0.7925 3DHST 189.408241 62.343507 1.4072 0.1331 1.2753 0.0576
122947 GOODS-N 1.1380 3DHST 189.371229 62.335688 1.2169 0.2883 1.4191 0.1691
123008 GOODS-N 1.0053 3DHST 189.372832 62.335951 1.7348 0.5007 1.9285 0.2654
123054 GOODS-N 0.9339 3DHST 189.376493 62.336114 0.7477 0.6262 1.0170 0.4648
123142 GOODS-N 0.7298 3DHST 189.323948 62.336065 1.2551 0.1169 1.1159 0.0498
123255 GOODS-N 0.7458 3DHST 189.411588 62.343548 0.8889 0.0466 1.1905 0.0307
123257 GOODS-N 1.1892 3DHST 189.314880 62.336669 1.5812 0.9548 1.4575 0.4055
123290 GOODS-N 1.1456 3DHST 189.398052 62.338414 1.2087 0.1523 1.3701 0.0817
123476 GOODS-N 0.6382 3DHST 189.375896 62.342342 1.1246 0.0732 1.2287 0.0389
123504 GOODS-N 0.8821 3DHST 189.392071 62.337489 1.0226 0.3899 1.2026 0.2548
123538 GOODS-N 0.9379 3DHST 189.393175 62.341860 1.3012 0.0899 1.5634 0.0539
123549 GOODS-N 1.1859 3DHST 189.322516 62.337550 0.7596 0.7549 0.8266 0.4265
123660 GOODS-N 1.1577 3DHST 189.416160 62.337755 1.4256 1.1060 1.8887 0.6496
123809 GOODS-N 1.0056 3DHST 189.361328 62.338379 1.2313 0.1213 1.5347 0.0802
123811 GOODS-N 0.6322 3DHST 189.398084 62.341783 1.5034 0.1228 1.5436 0.0643
123850 GOODS-N 0.9911 3DHST 189.392258 62.338893 1.5189 0.3641 1.9278 0.2133
123863 GOODS-N 1.1609 3DHST 189.444557 62.338323 1.1940 0.1522 1.4330 0.1009
124051 GOODS-N 0.9985 3DHST 189.330578 62.339656 1.1504 0.1634 1.2253 0.0920
124069 GOODS-N 0.6190 3DHST 189.383132 62.338940 2.2354 0.9807 2.4306 0.7283
124177 GOODS-N 0.8165 3DHST 189.361896 62.339854 0.7618 0.2033 1.1500 0.1488
124190 GOODS-N 1.1967 3DHST 189.444737 62.338769 1.2196 0.2559 1.6155 0.1571
124194 GOODS-N 0.6595 3DHST 189.316260 62.340072 1.3028 0.2217 1.4986 0.1145
124386 GOODS-N 0.8181 3DHST 189.390277 62.344510 1.3424 0.1203 1.4870 0.0715
124428 GOODS-N 1.0056 3DHST 189.338029 62.339864 1.1933 0.0745 1.3920 0.0428
124459 GOODS-N 1.0488 3DHST 189.331775 62.340391 0.8781 0.1250 0.9876 0.0748
124644 GOODS-N 0.8466 3DHST 189.309212 62.341886 0.8097 0.1013 1.0278 0.0612
124678 GOODS-N 1.1639 3DHST 189.356951 62.341316 1.0866 0.3247 1.4619 0.2063
124707 GOODS-N 1.1664 3DHST 189.305595 62.340315 1.0936 0.2051 1.1600 0.1134
124774 GOODS-N 0.9384 3DHST 189.311057 62.340553 1.1881 0.2414 1.2219 0.1245
125086 GOODS-N 1.1390 3DHST 189.366080 62.342984 1.3777 0.1346 1.7015 0.0832
125153 GOODS-N 0.7131 3DHST 189.359608 62.343843 1.6554 1.3488 1.6811 0.5809
125212 GOODS-N 0.7801 3DHST 189.389849 62.341587 1.5451 1.2666 1.1768 0.4745
125227 GOODS-N 1.1715 3DHST 189.315388 62.342819 1.1846 0.4070 0.8629 0.1739
125377 GOODS-N 0.7343 3DHST 189.416678 62.343439 0.9270 0.2872 1.0881 0.1737
125716 GOODS-N 0.7236 3DHST 189.356141 62.344003 1.0735 0.3070 1.1118 0.1607
125948 GOODS-N 0.9445 3DHST 189.362859 62.345730 1.0782 0.1204 1.4029 0.0831
126084 GOODS-N 0.9563 3DHST 189.402794 62.347556 1.7222 0.1226 2.0434 0.0677
126238 GOODS-N 0.9155 3DHST 189.375219 62.345332 1.3396 0.4725 1.4690 0.2294
126254 GOODS-N 0.8640 3DHST 189.376944 62.344963 1.0922 0.6503 1.4962 0.4302
126432 GOODS-N 0.8903 3DHST 189.344228 62.346294 1.0001 0.1283 0.9163 0.0613
126448 GOODS-N 1.0864 3DHST 189.380266 62.346153 0.9502 0.3984 1.3072 0.2367
126863 GOODS-N 1.1379 3DHST 189.366043 62.347430 1.0913 0.1920 1.3656 0.1234
127040 GOODS-N 0.9819 3DHST 189.376716 62.347678 1.1970 0.2409 1.3657 0.1312
127073 GOODS-N 0.8399 3DHST 189.382344 62.349819 1.0733 0.0872 1.0576 0.0483
127341 GOODS-N 1.1266 3DHST 189.357495 62.348677 0.6428 0.2027 0.6210 0.1040
127420 GOODS-N 1.0553 3DHST 189.357042 62.349206 1.0921 0.0860 1.2675 0.0477
127736 GOODS-N 1.1539 3DHST 189.360558 62.350439 1.1236 0.2305 1.3247 0.1306
127919 GOODS-N 1.2216 3DHST 189.350457 62.350873 1.1059 0.3059 0.9738 0.1724
128179 GOODS-N 0.9812 3DHST 189.366735 62.350469 1.3684 0.3674 1.4585 0.2022
128375 GOODS-N 0.8113 3DHST 189.363901 62.351774 1.2058 0.0954 1.3851 1.1908
