# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
59747 GOODS-S 53.215527 -27.830838 0.7284 0.6407 0.0053 3DHST 1.1831 0.0790 1.3902 0.0404 1019.1517 341.9700
60296 GOODS-S 53.160272 -27.825516 0.6604 0.6171 0.0125 3DHST 1.0961 0.1293 1.4074 0.0778 99.6806 84.6826
61172 GOODS-S 53.164745 -27.824545 0.6627 0.6675 0.0027 3DHST 1.6378 0.1068 1.5942 0.0556 224.5935 211.9285
61235 GOODS-S 53.188120 -27.827765 1.1280 1.1280 0.0119 3DHST 1.5649 0.1868 1.8047 0.1084 119.2922 119.2922
61447 GOODS-S 53.185231 -27.827841 0.9198 0.9431 0.0193 3DHST 1.2588 0.1045 1.4449 0.0643 204.6690 147.2118
62528 GOODS-S 53.189880 -27.826710 0.6956 0.6732 0.0166 3DHST 1.0486 0.0703 1.3720 0.0470 204.5860 180.6963
62788 GOODS-S 53.179058 -27.825762 0.6078 0.5971 0.0071 3DHST 1.2583 0.4131 1.5922 0.2555 47.6405 47.0450
63902 GOODS-S 53.161746 -27.824573 0.8348 0.8225 0.0036 3DHST 1.4252 0.1696 1.6649 0.0861 91.9523 81.2061
64797 GOODS-S 53.168097 -27.823211 0.6799 0.5178 0.3209 3DHST nan nan nan nan 72.8092 30.4113
65572 GOODS-S 53.155882 -27.822220 0.6685 1.3902 0.0914 3DHST nan nan nan nan nan nan
65620 GOODS-S 53.164979 -27.819329 0.9673 0.9673 0.0052 3DHST 1.7487 0.1187 1.8594 0.0583 286.9594 286.9594
65708 GOODS-S 53.161077 -27.821909 0.6686 0.5941 0.0892 3DHST 1.4243 0.5881 1.5018 0.3126 55.0967 38.9744
65825 GOODS-S 53.171733 -27.821792 0.8740 0.8740 0.0069 3DHST 1.0711 0.1269 1.1586 0.0609 201.6784 201.6784
65981 GOODS-S 53.172631 -27.821429 0.7153 0.6708 0.0180 3DHST 0.9470 0.1339 1.2530 0.0936 79.0523 55.7274
66256 GOODS-S 53.193205 -27.820214 0.6780 0.6780 0.0038 3DHST 1.4605 0.1432 1.7894 0.0866 105.4656 105.4656
66708 GOODS-S 53.161708 -27.819261 0.6662 0.6228 0.0162 3DHST 1.1412 0.1323 1.1795 0.0619 108.9415 82.1860
66729 GOODS-S 53.136332 -27.816537 0.6820 0.6382 0.0050 3DHST 1.4946 0.0964 1.3681 0.0478 399.0784 227.1522
67814 GOODS-S 53.137182 -27.815682 0.8387 0.7566 0.0135 3DHST 1.1495 0.0831 1.4727 0.0566 281.6430 112.7974
68033 GOODS-S 53.167772 -27.816705 1.1357 1.1898 0.0249 3DHST 1.1299 0.2954 1.3181 0.1742 76.8262 62.7823
68104 GOODS-S 53.191211 -27.817277 1.1398 1.0574 0.0165 3DHST 1.0311 0.2062 1.1773 0.1356 95.2874 59.7765
68675 GOODS-S 53.174511 -27.814960 0.6732 0.6191 0.0144 3DHST 1.1275 0.0783 1.2625 0.0428 769.1052 530.4380
68841 GOODS-S 53.164449 -27.815337 1.0964 1.1129 0.0209 3DHST 1.3291 0.2051 1.5716 0.1191 50.6646 45.1607
68982 GOODS-S 53.154285 -27.815934 0.8175 0.8054 0.0193 3DHST 1.1358 0.1630 1.2574 0.1008 95.7307 94.1575
69168 GOODS-S 53.173437 -27.815726 0.7096 0.5828 0.0768 3DHST 1.5680 0.6874 1.9683 0.4585 108.3942 53.4528
69419 GOODS-S 53.132376 -27.814240 0.7482 0.7509 0.0058 3DHST 1.1331 0.1110 1.6554 0.0812 133.3020 119.6214
69522 GOODS-S 53.164816 -27.814367 0.6124 0.8656 0.0062 3DHST 1.8509 0.1977 2.5988 0.1317 2732.4537 675.9072
70001 GOODS-S 53.200552 -27.812487 0.6767 0.6767 0.0037 3DHST 1.3755 0.1207 1.5333 0.0623 112.6001 112.6001
70264 GOODS-S 53.168175 -27.812932 0.9494 0.8987 0.0076 3DHST 1.1208 0.1083 1.1245 0.0580 209.3480 111.1879
70682 GOODS-S 53.179923 -27.811745 0.7386 0.5614 0.0509 3DHST 1.4585 0.6450 2.8050 0.9162 88.8821 49.6333
70878 GOODS-S 53.164309 -27.810825 0.7228 0.6779 0.0216 3DHST 1.6524 0.2769 1.4025 0.1194 53.1415 38.0697
71524 GOODS-S 53.145084 -27.809846 1.2004 0.9644 0.1005 3DHST 0.8888 0.1174 1.1606 0.0717 574.4177 495.4744
71560 GOODS-S 53.138046 -27.809661 0.6762 0.6651 0.0097 3DHST 1.2888 0.3593 1.3417 0.1778 25.4848 25.1125
71864 GOODS-S 53.150604 -27.809505 0.7578 0.6274 0.2628 3DHST 1.1954 0.3413 1.4588 0.2091 155.6793 79.3368
72048 GOODS-S 53.151041 -27.809461 1.0563 1.0160 0.0285 3DHST 1.1481 0.3146 1.5050 0.1968 35.9129 29.0451
72082 GOODS-S 53.137538 -27.808167 0.6626 0.6407 0.0077 3DHST 1.3482 0.1785 1.2447 0.0907 98.3953 88.5692
