# Catalog for all galaxies that matched between CANDELS and PEARS in GOODS-S.
# If a galaxy did not match with CANDELS then a matching in 3DHST was attempted.
# the 'zphot_source' column indicates the source of the photometric redshift.
# pearsid field redshift zphot_source ra dec dn4000 dn4000_err d4000 d4000_err
85256 GOODS-S 1.1580 CANDELS 53.128825 -27.780420 1.2373 0.2735 1.5732 0.1806
85260 GOODS-S 0.7430 CANDELS 53.197016 -27.780600 1.1737 0.1112 1.2067 0.0609
85298 GOODS-S 0.8280 CANDELS 53.179063 -27.780521 1.1549 0.3437 1.3359 0.2214
85344 GOODS-S 1.1430 CANDELS 53.128460 -27.780161 0.9309 0.1633 1.2001 0.1043
85372 GOODS-S 0.6310 CANDELS 53.127337 -27.780109 1.2939 0.5541 2.4506 0.6645
85374 GOODS-S 0.9060 CANDELS 53.140455 -27.780922 1.1583 0.5652 1.1917 0.3276
85420 GOODS-S 1.0510 CANDELS 53.128177 -27.780333 1.2889 1.2508 0.9599 0.4944
85517 GOODS-S 0.6070 CANDELS 53.176316 -27.780850 1.0947 0.4769 1.0720 0.1840
85552 GOODS-S 0.8410 CANDELS 53.179270 -27.780251 1.0692 0.4794 1.4143 0.2973
85748 GOODS-S 0.6150 CANDELS 53.184164 -27.779736 1.3017 0.4159 1.2503 0.1781
85782 GOODS-S 0.9530 CANDELS 53.133756 -27.780168 0.6390 0.7707 0.8375 0.3115
85844 GOODS-S 1.0290 CANDELS 53.162481 -27.780355 1.1079 1.1632 3.1019 0.7424
85918 GOODS-S 0.9740 CANDELS 53.164886 -27.778745 1.1940 0.5327 1.1688 0.2417
86051 GOODS-S 0.6080 CANDELS 53.169918 -27.771019 1.1029 0.0644 1.1649 0.0331
86077 GOODS-S 1.1840 CANDELS 53.196382 -27.779000 0.8729 0.3478 1.4639 0.2922
86109 GOODS-S 0.6480 CANDELS 53.172260 -27.779503 1.3153 0.6242 1.2238 0.2980
86184 GOODS-S 1.0720 CANDELS 53.147080 -27.778432 1.3068 0.2350 0.9581 0.0979
86399 GOODS-S 1.1510 CANDELS 53.128273 -27.777055 1.1839 0.3369 1.0757 0.1953
86431 GOODS-S 0.9760 CANDELS 53.131677 -27.779374 1.1858 0.5764 1.5158 0.3503
86468 GOODS-S 0.6500 CANDELS 53.198663 -27.779149 -0.1825 0.0000 -0.8093 0.3509
86604 GOODS-S 1.0420 CANDELS 53.145223 -27.777903 1.3960 0.1437 1.3779 0.0744
86719 GOODS-S 1.0620 CANDELS 53.172993 -27.777857 1.2331 0.1859 1.1883 0.1003
87259 GOODS-S 0.6760 CANDELS 53.109486 -27.775934 1.1903 0.2479 1.4860 0.1547
87334 GOODS-S 0.6210 CANDELS 53.196134 -27.777822 1.6673 2.2341 1.3144 0.6497
87420 GOODS-S 0.6970 CANDELS 53.151053 -27.777309 1.0878 0.3068 1.2646 0.1548
87492 GOODS-S 1.1520 CANDELS 53.146628 -27.777494 1.0001 0.7605 0.5679 0.3602
87611 GOODS-S 1.0560 CANDELS 53.144271 -27.777147 1.2746 0.7294 1.3766 0.4009
87619 GOODS-S 1.1070 CANDELS 53.160002 -27.774838 -3.9113 18.7381 -8.2434 58.4174
87658 GOODS-S 1.0750 CANDELS 53.147773 -27.776948 1.1736 0.1840 1.4124 0.1107
87679 GOODS-S 0.8000 CANDELS 53.157480 -27.776445 1.2047 0.7326 1.4461 0.4141
87735 GOODS-S 0.6680 CANDELS 53.174071 -27.776993 1.0122 0.6954 0.8876 0.3001
87755 GOODS-S 1.0410 CANDELS 53.151786 -27.775421 1.1661 0.2072 1.3256 0.1156
87843 GOODS-S 0.9000 CANDELS 53.152786 -27.775293 1.2503 0.1142 1.3468 0.0655
87958 GOODS-S 0.6280 CANDELS 53.181036 -27.776173 1.1327 0.1357 1.3295 0.0779
88069 GOODS-S 0.7470 CANDELS 53.152073 -27.774814 0.9133 0.0720 1.2640 0.0485
88167 GOODS-S 0.7640 CANDELS 53.121665 -27.775504 1.4012 0.9839 1.4575 0.4541
88222 GOODS-S 1.1110 CANDELS 53.149080 -27.774303 1.3771 0.1926 1.6637 0.1323
88279 GOODS-S 0.7880 CANDELS 53.120738 -27.773213 0.9508 0.1013 1.4252 0.0741
88671 GOODS-S 0.7130 CANDELS 53.119725 -27.772304 1.4081 0.1219 1.6157 0.0689
88791 GOODS-S 1.1630 CANDELS 53.159358 -27.775023 0.7079 0.2251 0.9600 0.1551
88852 GOODS-S 1.0810 CANDELS 53.147838 -27.774040 1.7367 0.2934 1.3879 0.1227
88870 GOODS-S 0.9870 CANDELS 53.104546 -27.774837 0.8371 0.7217 1.0180 0.3582
88897 GOODS-S 1.0460 CANDELS 53.155940 -27.772914 1.1392 0.4855 1.2842 0.2788
89030 GOODS-S 0.7790 3DHST 53.160430 -27.775228 1.6715 2.0254 1.4924 1.0931
89031 GOODS-S 0.8600 CANDELS 53.101614 -27.773408 1.4508 0.2171 1.8358 0.1453
89063 GOODS-S 0.7360 CANDELS 53.147998 -27.774685 0.6774 0.3722 0.9252 0.2440
89066 GOODS-S 1.0280 CANDELS 53.147949 -27.775031 2.1142 7.1153 3.4743 3.2714
89122 GOODS-S 0.7090 CANDELS 53.151935 -27.774488 0.9167 0.1360 1.0141 0.0702
89212 GOODS-S 0.9410 CANDELS 53.128513 -27.772701 1.4448 0.1016 1.7778 0.0654
89366 GOODS-S 0.8780 CANDELS 53.113153 -27.774239 -1.6621 6.3653 -0.9860 0.7919
89393 GOODS-S 1.0902 3DHST 53.120155 -27.774427 0.8935 0.7062 0.9298 0.3898
89575 GOODS-S 0.6250 CANDELS 53.131286 -27.774212 0.9325 0.9301 2.0483 1.5177
89759 GOODS-S 1.1380 CANDELS 53.102540 -27.772278 1.1564 0.2688 1.3866 0.1647
89760 GOODS-S 0.7560 CANDELS 53.119337 -27.773840 0.9178 0.8231 1.0006 0.4477
90068 GOODS-S 0.9660 CANDELS 53.101306 -27.772740 1.1870 0.2832 1.3821 0.1703
90100 GOODS-S 0.7480 CANDELS 53.130875 -27.772631 0.9419 0.1641 1.3886 0.1087
90103 GOODS-S 0.7430 CANDELS 53.191136 -27.772826 1.0865 0.2446 1.1626 0.1544
90116 GOODS-S 0.6000 CANDELS 53.194815 -27.773348 1.2940 0.7245 1.2126 0.3205
90132 GOODS-S 0.9830 CANDELS 53.195654 -27.773094 1.0661 0.7014 1.9074 0.5108
90198 GOODS-S 0.7990 CANDELS 53.184487 -27.772243 1.2709 0.2217 1.6126 0.2525
90224 GOODS-S 0.7760 CANDELS 53.106412 -27.772637 0.7637 0.7368 1.3908 0.6569
90321 GOODS-S 1.1940 CANDELS 53.189929 -27.772199 0.6303 0.3969 0.9420 0.2731
90325 GOODS-S 0.6360 CANDELS 53.178381 -27.768232 1.2005 0.0719 1.3511 0.0393
90359 GOODS-S 0.7820 CANDELS 53.155244 -27.769531 1.5285 0.2308 1.4712 0.1052
90388 GOODS-S 0.7850 CANDELS 53.105935 -27.771416 1.2714 0.1066 1.6250 0.0650
90394 GOODS-S 1.1460 CANDELS 53.190701 -27.772813 0.9221 0.7315 1.1417 0.4123
90439 GOODS-S 0.9660 CANDELS 53.114626 -27.772691 1.2908 1.6748 1.5691 0.8728
90546 GOODS-S 1.0920 CANDELS 53.154974 -27.768908 1.7416 0.1366 1.6341 0.0659
90734 GOODS-S 1.1140 CANDELS 53.132881 -27.772389 1.2964 1.1554 1.0819 0.4036
90740 GOODS-S 0.8470 CANDELS 53.153972 -27.770983 1.0786 0.1729 1.0229 0.0844
90791 GOODS-S 0.6340 CANDELS 53.114947 -27.767561 0.9503 0.0631 1.2342 0.0421
90809 GOODS-S 1.1720 CANDELS 53.187139 -27.772072 1.2798 0.7675 1.3938 0.4164
90846 GOODS-S 0.6530 CANDELS 53.112502 -27.772040 1.3016 2.1344 1.8161 1.3190
90936 GOODS-S 0.7990 CANDELS 53.184358 -27.772150 0.3968 0.6530 1.0876 0.5533
91001 GOODS-S 0.6980 CANDELS 53.191361 -27.771769 1.2807 0.5942 1.1684 0.2287
91050 GOODS-S 0.8010 CANDELS 53.111730 -27.770752 1.1591 0.5122 1.3036 0.2776
91095 GOODS-S 0.9700 CANDELS 53.136311 -27.763179 1.2354 0.0775 1.4928 0.0468
91139 GOODS-S 0.9810 CANDELS 53.158743 -27.770526 1.1785 0.0992 1.3260 0.0572
91196 GOODS-S 0.9800 CANDELS 53.172644 -27.770913 1.2490 0.7952 0.8532 0.3349
91382 GOODS-S 0.7950 CANDELS 53.162456 -27.770907 1.0876 0.5030 1.4982 0.2743
91479 GOODS-S 0.7470 CANDELS 53.129329 -27.770888 0.8582 0.1374 1.1771 0.0879
91517 GOODS-S 0.8500 CANDELS 53.138049 -27.768912 1.1001 0.2977 1.2165 0.1741
91615 GOODS-S 0.6190 CANDELS 53.131570 -27.770207 1.1716 0.0886 1.2037 0.0434
91651 GOODS-S 0.8510 CANDELS 53.137568 -27.763176 1.1962 0.1501 1.4161 0.0942
91869 GOODS-S 1.0990 CANDELS 53.155931 -27.770076 1.1657 0.4090 1.3800 0.2652
92025 GOODS-S 0.9590 CANDELS 53.161123 -27.770336 2.2364 1.2793 1.9495 0.5181
92248 GOODS-S 0.6280 CANDELS 53.146360 -27.770086 1.0496 0.0000 0.8998 0.0881
92323 GOODS-S 1.0580 CANDELS 53.129336 -27.769514 0.8314 0.1705 0.9626 0.1079
92376 GOODS-S 1.0160 CANDELS 53.160184 -27.769309 0.8911 0.2744 0.9680 0.1455
92379 GOODS-S 0.6770 CANDELS 53.104992 -27.768571 1.2788 0.2324 1.2286 0.0997
92399 GOODS-S 0.7460 CANDELS 53.144928 -27.769311 0.2055 0.5083 0.9242 0.5254
92455 GOODS-S 0.7250 CANDELS 53.118445 -27.767902 1.2475 0.6265 1.3135 0.3258
92495 GOODS-S 1.0040 CANDELS 53.157364 -27.768284 1.1689 0.4091 1.3656 0.2516
92503 GOODS-S 0.6320 CANDELS 53.114870 -27.769073 1.0940 0.3177 1.4882 0.2135
92589 GOODS-S 1.1410 CANDELS 53.117009 -27.768361 1.0753 0.3181 1.2038 0.2156
92636 GOODS-S 0.7420 CANDELS 53.122363 -27.769079 1.4487 0.9256 1.2456 0.4081
92715 GOODS-S 0.7330 CANDELS 53.189352 -27.769277 1.2488 1.1733 1.0095 0.4281
92755 GOODS-S 1.0950 CANDELS 53.098378 -27.766944 1.2493 0.4027 1.6908 0.2616
92860 GOODS-S 0.7110 CANDELS 53.161499 -27.767621 1.3363 0.1785 1.3240 0.0890
92933 GOODS-S 1.0980 CANDELS 53.194322 -27.768867 2.8176 3.2062 2.5957 1.2711
93039 GOODS-S 0.8830 CANDELS 53.158353 -27.768294 0.8002 0.6256 0.9068 0.3430
93057 GOODS-S 1.0410 CANDELS 53.162511 -27.767670 1.2247 0.9415 1.6790 0.6206
93102 GOODS-S 1.2050 CANDELS 53.100469 -27.767594 0.9016 0.2050 1.1571 0.1364
93128 GOODS-S 0.9360 CANDELS 53.108275 -27.767814 1.3466 0.2342 1.3102 0.1080
93218 GOODS-S 0.9210 CANDELS 53.147900 -27.768272 1.2329 0.7631 1.2386 0.3806
93242 GOODS-S 1.0130 CANDELS 53.167310 -27.768227 0.9187 0.7468 0.9284 0.4274
93370 GOODS-S 0.6180 CANDELS 53.113891 -27.767554 1.2342 0.1888 1.6966 0.1293
93458 GOODS-S 1.2130 CANDELS 53.139364 -27.767368 0.8790 0.2290 1.3976 0.1724
93484 GOODS-S 0.6740 CANDELS 53.164643 -27.768050 0.8937 0.7241 0.8227 0.3991
93563 GOODS-S 1.1220 CANDELS 53.159448 -27.767785 1.0825 0.4090 1.6997 0.3480
93627 GOODS-S 1.1860 CANDELS 53.109056 -27.767658 1.3899 0.8647 1.0694 0.3258
93672 GOODS-S 0.9810 CANDELS 53.191335 -27.767665 1.1214 0.1924 1.2721 0.1137
93719 GOODS-S 1.0090 CANDELS 53.167492 -27.767461 1.0199 0.6131 1.2116 0.3222
93759 GOODS-S 1.0300 CANDELS 53.159865 -27.766840 0.9911 0.1829 1.1192 0.1054
93808 GOODS-S 0.7650 CANDELS 53.128296 -27.767448 0.6440 0.3849 1.2123 0.2956
93811 GOODS-S 0.9300 CANDELS 53.146088 -27.766564 1.1500 0.1565 1.1416 0.0875
93815 GOODS-S 1.1620 CANDELS 53.181207 -27.765670 1.2139 0.1135 1.3358 0.0706
93827 GOODS-S 0.8980 CANDELS 53.163632 -27.767439 7.2287 1.2856 1.9972 0.6046
93849 GOODS-S 0.9850 CANDELS 53.175588 -27.767553 0.5907 0.7138 0.9777 0.3630
93923 GOODS-S 0.9610 CANDELS 53.107129 -27.767090 1.2805 0.5069 1.4361 0.2867
93946 GOODS-S 1.0050 CANDELS 53.120603 -27.766837 1.1712 0.4374 1.5395 0.2790
93984 GOODS-S 0.9890 CANDELS 53.106928 -27.765439 1.0500 0.1114 1.1571 0.0594
93988 GOODS-S 0.8920 CANDELS 53.151372 -27.766686 1.1178 0.1250 1.2721 0.0803
93992 GOODS-S 1.0010 CANDELS 53.107769 -27.767291 1.3072 1.5322 1.3996 0.7766
94128 GOODS-S 0.8970 CANDELS 53.135618 -27.766625 1.1205 0.1232 1.2932 0.0700
94200 GOODS-S 0.6520 CANDELS 53.178467 -27.766546 1.4166 0.3479 1.5883 0.1967
94290 GOODS-S 0.8780 CANDELS 53.100647 -27.766726 0.9564 0.1792 1.0843 0.1013
94356 GOODS-S 1.0550 CANDELS 53.155412 -27.766071 1.2058 0.1856 1.7104 0.1293
94364 GOODS-S 1.0030 CANDELS 53.151753 -27.766635 0.2454 1.1197 0.7414 0.9213
94544 GOODS-S 1.1240 CANDELS 53.194616 -27.765542 1.2339 0.3890 1.4918 0.2105
94632 GOODS-S 0.6850 CANDELS 53.179549 -27.766177 0.5590 0.2246 0.6757 0.1709
94792 GOODS-S 1.0170 CANDELS 53.164446 -27.765859 1.3001 0.3987 1.3300 0.2057
94854 GOODS-S 0.9550 CANDELS 53.104703 -27.765902 1.1272 0.3434 0.8894 0.1587
94858 GOODS-S 0.9850 CANDELS 53.139508 -27.765949 1.3434 0.5278 1.3701 0.2480
94900 GOODS-S 1.1760 CANDELS 53.117592 -27.766191 0.6796 0.8635 1.0280 0.7888
95028 GOODS-S 0.6230 CANDELS 53.196696 -27.765193 0.9640 0.4009 0.9895 0.2166
95110 GOODS-S 1.2020 CANDELS 53.109422 -27.764092 1.4685 0.2341 1.7799 0.1534
95330 GOODS-S 0.7780 CANDELS 53.115628 -27.765180 0.8229 0.1625 1.0930 0.1096
95469 GOODS-S 0.9130 CANDELS 53.179043 -27.765080 1.1823 0.7207 1.2334 0.4447
95513 GOODS-S 1.1400 CANDELS 53.111170 -27.765222 1.1718 0.8910 1.1670 0.5161
95688 GOODS-S 0.7430 CANDELS 53.149196 -27.763622 1.1452 0.1239 1.1993 0.0649
95800 GOODS-S 0.7000 CANDELS 53.114160 -27.763772 1.1007 0.1437 1.3818 0.0820
95997 GOODS-S 0.7370 CANDELS 53.153760 -27.763753 1.0501 0.4569 1.4929 0.3445
96013 GOODS-S 0.9830 CANDELS 53.174471 -27.764401 0.9133 0.5757 1.3514 0.2802
96023 GOODS-S 0.9410 CANDELS 53.168375 -27.760592 1.1401 0.1670 1.1782 0.0940
96270 GOODS-S 0.8850 CANDELS 53.157354 -27.762226 1.1539 0.8059 1.3985 0.4238
96378 GOODS-S 0.6550 CANDELS 53.122564 -27.763648 1.2404 1.3630 1.7056 0.8755
96481 GOODS-S 0.6000 CANDELS 53.125270 -27.759500 1.1379 0.0878 1.2641 0.0474
96494 GOODS-S 0.6090 CANDELS 53.144032 -27.761488 0.8988 1.2199 1.0787 0.8581
96737 GOODS-S 0.7400 CANDELS 53.116161 -27.760854 1.3654 0.2352 1.2878 0.1019
96778 GOODS-S 0.6080 CANDELS 53.107168 -27.762657 1.2759 1.0467 1.3688 0.5143
96794 GOODS-S 0.8690 CANDELS 53.165584 -27.763065 1.3390 0.8651 1.2189 0.4080
96825 GOODS-S 0.7910 CANDELS 53.083856 -27.760077 1.6412 0.4756 0.8734 26.0896
96853 GOODS-S 0.6970 CANDELS 53.121099 -27.762951 0.9688 0.8824 1.3093 0.5209
96907 GOODS-S 0.9110 CANDELS 53.104806 -27.762931 1.4403 1.4781 1.5394 0.8906
96927 GOODS-S 0.6900 CANDELS 53.098875 -27.760032 1.1093 0.2198 1.2803 0.1231
96942 GOODS-S 0.7350 CANDELS 53.107571 -27.762466 0.8216 0.1857 1.1081 0.1163
97120 GOODS-S 0.8240 CANDELS 53.167355 -27.762756 1.0858 1.0265 0.9806 0.4554
97327 GOODS-S 1.1750 CANDELS 53.096683 -27.762249 0.7923 0.7382 0.9748 0.4253
97487 GOODS-S 0.9270 CANDELS 53.130080 -27.761967 1.7200 0.8198 1.3031 0.2922
97498 GOODS-S 0.8870 CANDELS 53.151680 -27.761279 0.8673 0.0852 1.0865 0.0552
97568 GOODS-S 1.0820 CANDELS 53.125254 -27.756535 1.3214 0.0994 1.1228 0.0445
97638 GOODS-S 0.8650 CANDELS 53.151378 -27.761380 1.1020 0.5898 1.1172 0.2467
97750 GOODS-S 1.2120 CANDELS 53.174295 -27.761486 1.0628 0.7960 0.9995 0.4952
97910 GOODS-S 1.0410 CANDELS 53.152786 -27.760827 1.1978 0.8682 1.4921 0.5309
97967 GOODS-S 0.9620 CANDELS 53.154258 -27.761333 1.3706 0.7090 1.3162 0.2782
98046 GOODS-S 0.6180 CANDELS 53.114042 -27.760872 1.1996 0.5163 1.0132 0.2129
98048 GOODS-S 1.1750 CANDELS 53.109547 -27.760050 1.4272 0.1458 1.8718 0.0872
98198 GOODS-S 0.7890 CANDELS 53.144448 -27.760465 1.2411 0.4554 1.4605 0.2921
98333 GOODS-S 1.1880 CANDELS 53.126439 -27.756544 1.0928 0.1601 1.4514 0.0958
98372 GOODS-S 0.6630 CANDELS 53.079999 -27.758969 1.1055 0.2286 1.1167 0.1061
98384 GOODS-S 0.9760 CANDELS 53.130091 -27.759084 1.1640 0.2118 1.5943 0.1346
98511 GOODS-S 0.7270 CANDELS 53.171523 -27.760112 0.7015 0.9530 0.5071 0.5645
98694 GOODS-S 0.7270 CANDELS 53.171419 -27.760022 0.7031 0.6445 1.4325 0.6430
98698 GOODS-S 0.8580 CANDELS 53.111936 -27.757828 1.1717 0.0882 1.3695 0.0515
98703 GOODS-S 1.1750 CANDELS 53.109239 -27.759335 2.0792 1.7643 1.9532 0.5662
98855 GOODS-S 0.6360 CANDELS 53.170633 -27.757923 1.1739 0.1402 1.1310 0.0660
98911 GOODS-S 1.0430 CANDELS 53.192102 -27.759245 3.0935 5.2675 1.6918 1.0452
98951 GOODS-S 0.7410 CANDELS 53.122359 -27.759400 0.7785 0.5211 0.9785 0.3258
99014 GOODS-S 0.6450 CANDELS 53.105246 -27.756648 1.1378 0.0720 1.1704 0.0341
99129 GOODS-S 0.9640 CANDELS 53.121710 -27.758792 0.9002 0.9693 1.4812 0.8921
99156 GOODS-S 0.9070 CANDELS 53.120423 -27.757021 1.0918 0.1051 1.2103 0.0572
99252 GOODS-S 0.7860 CANDELS 53.102068 -27.758679 0.8826 0.7000 1.1471 0.4265
99275 GOODS-S 0.8240 CANDELS 53.111568 -27.758484 0.9611 0.2784 1.2413 0.1548
99381 GOODS-S 0.8990 CANDELS 53.132179 -27.758550 1.0910 0.5188 1.1402 0.2592
99452 GOODS-S 0.8240 CANDELS 53.091323 -27.758460 0.8537 0.6251 0.8692 0.2922
99487 GOODS-S 0.8000 CANDELS 53.156221 -27.757377 0.9535 0.4395 1.2585 0.2718
99490 GOODS-S 0.6270 CANDELS 53.106589 -27.758035 1.2559 0.4408 1.4083 0.2638
99589 GOODS-S 1.1850 CANDELS 53.125152 -27.757361 -0.3815 0.9773 4.8738 1.4086
99598 GOODS-S 0.9040 CANDELS 53.143482 -27.758095 1.3583 1.9521 1.7904 1.1541
99644 GOODS-S 0.9040 CANDELS 53.143614 -27.758164 1.4668 1.9695 2.0226 1.8808
99727 GOODS-S 0.9740 CANDELS 53.177805 -27.757797 1.1230 0.2189 1.1204 0.1108
99736 GOODS-S 1.0310 CANDELS 53.101224 -27.757440 1.0778 1.3794 1.3540 0.9610
99864 GOODS-S 0.9790 CANDELS 53.149433 -27.757084 0.9086 0.8547 1.5438 0.8356
99892 GOODS-S 1.0590 CANDELS 53.095101 -27.755100 0.8634 0.1518 1.0845 0.0984
100020 GOODS-S 0.9340 CANDELS 53.124398 -27.755748 1.0267 0.1307 1.6882 0.0995
100094 GOODS-S 1.1660 CANDELS 53.123539 -27.756869 1.2702 0.4093 1.2567 0.2269
100119 GOODS-S 0.6370 CANDELS 53.111324 -27.757005 1.1657 0.5889 1.3195 0.3709
100157 GOODS-S 1.1890 CANDELS 53.183547 -27.756741 1.3872 0.3997 1.4358 0.2129
100181 GOODS-S 1.2342 3DHST 53.101266 -27.757321 1.5975 3.9878 1.3707 2.1610
100332 GOODS-S 0.6860 CANDELS 53.092757 -27.756947 -2.1645 6.0409 -2.8224 3.1062
100338 GOODS-S 0.8260 CANDELS 53.110957 -27.756397 1.1293 1.1351 0.9888 0.5352
100349 GOODS-S 0.7340 CANDELS 53.080485 -27.753902 1.0788 0.1293 1.1417 0.0675
100393 GOODS-S 0.6020 CANDELS 53.120941 -27.756010 0.8451 0.4161 1.2311 0.3169
100440 GOODS-S 0.6480 CANDELS 53.127373 -27.755109 1.3623 0.2526 1.6381 0.1497
100449 GOODS-S 0.9130 CANDELS 53.083982 -27.756389 1.1453 0.7203 1.1622 0.4032
100526 GOODS-S 0.6280 CANDELS 53.114858 -27.756057 1.0586 0.2922 1.2322 0.1651
100543 GOODS-S 0.6930 CANDELS 53.115619 -27.755188 1.1359 0.1134 1.1630 0.0559
100572 GOODS-S 0.7200 CANDELS 53.137158 -27.754179 1.4347 0.1700 1.2615 0.0734
100652 GOODS-S 0.8290 CANDELS 53.134556 -27.755821 0.7633 0.3649 1.1397 0.2574
100662 GOODS-S 0.7940 CANDELS 53.084175 -27.756063 0.8712 0.5329 0.8174 0.2227
100679 GOODS-S 0.7270 CANDELS 53.098260 -27.755856 0.9944 0.4296 1.3737 0.2899
101064 GOODS-S 0.7220 CANDELS 53.110693 -27.755488 1.2471 0.9482 1.3154 0.5878
101091 GOODS-S 1.0610 CANDELS 53.129079 -27.754548 1.1016 0.2770 1.1471 0.1359
101093 GOODS-S 0.8380 CANDELS 53.131768 -27.753584 1.0082 0.2894 1.0927 0.1766
101176 GOODS-S 1.0160 CANDELS 53.098350 -27.754722 1.0153 0.2168 0.9555 0.1051
101299 GOODS-S 0.6320 CANDELS 53.118595 -27.754655 1.4192 0.5451 1.5733 0.3087
101382 GOODS-S 0.9760 CANDELS 53.154104 -27.754043 1.4502 1.1124 1.3334 0.6861
101405 GOODS-S 0.7080 CANDELS 53.104753 -27.753344 1.2084 0.1380 1.3607 0.0671
101457 GOODS-S 1.2020 CANDELS 53.109840 -27.754255 1.5012 0.4922 1.7389 0.3212
101526 GOODS-S 0.7430 CANDELS 53.086135 -27.754484 1.0758 0.9675 1.0056 0.4534
101615 GOODS-S 1.1770 CANDELS 53.124240 -27.752991 1.2729 0.3884 1.6097 0.2167
101633 GOODS-S 0.7030 CANDELS 53.126852 -27.753826 1.2404 0.7827 1.1839 0.3011
101634 GOODS-S 0.9440 CANDELS 53.131165 -27.753828 0.8571 0.1459 1.2539 0.0966
101718 GOODS-S 1.0260 CANDELS 53.123449 -27.753145 1.5658 0.5999 1.5286 0.2906
101780 GOODS-S 0.6800 CANDELS 53.147714 -27.754003 1.1749 0.6640 1.5618 0.5018
101795 GOODS-S 0.9470 CANDELS 53.115448 -27.753526 1.1407 0.5818 1.0930 0.2563
101849 GOODS-S 0.6120 CANDELS 53.101615 -27.753826 0.9694 0.4342 1.2488 0.2396
102001 GOODS-S 0.6620 CANDELS 53.138717 -27.753126 0.9374 1.0140 0.8084 0.3612
102018 GOODS-S 0.9700 CANDELS 53.096285 -27.752494 1.0875 0.3561 1.4622 0.2474
102027 GOODS-S 0.8860 CANDELS 53.119948 -27.750980 1.3929 0.3866 1.3560 0.1736
102037 GOODS-S 1.2260 CANDELS 53.097120 -27.753407 0.5502 0.6219 0.8593 0.4799
102147 GOODS-S 0.9700 CANDELS 53.157923 -27.752222 1.1489 0.5331 1.2300 0.4254
102153 GOODS-S 0.7150 CANDELS 53.123770 -27.751992 0.8848 0.0688 1.0518 0.0431
102156 GOODS-S 0.9820 CANDELS 53.125896 -27.751279 1.1388 0.0700 1.2321 0.0376
102163 GOODS-S 1.0430 CANDELS 53.115253 -27.751588 1.1212 0.2638 1.3049 0.1621
102205 GOODS-S 0.9380 CANDELS 53.125050 -27.753155 1.1079 0.5642 1.2365 0.3025
102393 GOODS-S 0.8940 CANDELS 53.150487 -27.752931 0.7460 0.6052 1.1189 0.4081
102547 GOODS-S 1.0740 CANDELS 53.131855 -27.751345 1.1978 0.2588 1.4345 0.1565
102693 GOODS-S 0.9000 CANDELS 53.086339 -27.748277 1.1753 0.1000 1.2874 0.0568
102708 GOODS-S 0.8920 CANDELS 53.108933 -27.751723 0.8846 0.5111 1.0682 0.3097
102735 GOODS-S 0.6290 CANDELS 53.145445 -27.750531 1.1727 0.1361 1.2362 0.0700
102847 GOODS-S 1.0630 CANDELS 53.100103 -27.751121 1.0860 0.2168 1.3474 0.1279
102957 GOODS-S 0.7890 CANDELS 53.129299 -27.751579 2.9427 6.0555 1.4696 1.0110
103037 GOODS-S 0.6460 CANDELS 53.159407 -27.748641 1.4715 0.1493 1.7897 0.0902
103047 GOODS-S 0.7220 CANDELS 53.146052 -27.750697 1.0019 0.8612 1.7206 0.8481
103049 GOODS-S 0.9500 CANDELS 53.160788 -27.749989 0.9338 0.2885 1.1042 0.1724
103107 GOODS-S 0.7820 CANDELS 53.136777 -27.751225 4.8185 16.2027 1.7253 1.5732
103116 GOODS-S 0.9720 CANDELS 53.105623 -27.750783 1.0477 0.0830 1.0737 0.0417
103130 GOODS-S 0.6050 CANDELS 53.156378 -27.750290 0.8959 0.4026 1.2121 0.2477
103146 GOODS-S 0.9210 CANDELS 53.152786 -27.750513 1.1607 0.2839 1.3882 0.1783
103421 GOODS-S 0.6690 CANDELS 53.141572 -27.750809 0.8996 0.8332 1.1285 0.5508
103422 GOODS-S 0.8760 CANDELS 53.107384 -27.749806 1.0522 0.1202 1.2337 0.0601
103683 GOODS-S 0.6810 CANDELS 53.118900 -27.749974 1.6919 0.7453 1.8330 0.4202
103784 GOODS-S 0.8280 CANDELS 53.162284 -27.746120 1.0907 0.1660 1.1608 0.0990
103811 GOODS-S 0.8550 CANDELS 53.114381 -27.749231 1.0304 0.4479 1.2699 0.2231
103864 GOODS-S 0.7730 CANDELS 53.083171 -27.747170 1.1971 0.2006 1.2781 0.0962
103877 GOODS-S 0.9090 CANDELS 53.118208 -27.749349 1.0669 1.4725 1.8419 1.9473
103918 GOODS-S 0.8570 CANDELS 53.133505 -27.747705 1.3203 0.0915 1.6479 0.0555
103982 GOODS-S 1.2310 CANDELS 53.131104 -27.749305 0.9473 0.4677 0.9502 0.2633
104125 GOODS-S 1.0610 CANDELS 53.121969 -27.748821 1.0427 0.2796 1.1263 0.1420
104150 GOODS-S 0.9110 CANDELS 53.118456 -27.748156 1.2129 0.2949 1.4861 0.1939
104180 GOODS-S 0.9120 CANDELS 53.160579 -27.748685 0.7789 0.5348 1.1970 0.4079
104292 GOODS-S 0.7030 CANDELS 53.161611 -27.746921 1.3071 0.1867 1.5495 0.1096
104363 GOODS-S 0.7270 CANDELS 53.093000 -27.748771 1.0420 1.0493 1.6109 0.8064
104408 GOODS-S 0.7440 CANDELS 53.116023 -27.747212 1.1313 0.3058 1.3896 0.1599
