# The 3DHST ID is specific to its north or south catalog. Currently using 3DHST v4.1.5 catalog.
# pears_id threed_north_idv415 pears_ra pears_dec threed_ra threed_dec
95898 28996 189.331011 62.284972 189.331009 62.284985
98194 30094 189.331030 62.290852 189.331039 62.290836
84551 24863 189.331113 62.263870 189.331100 62.263870
122123 35957 189.331159 62.333010 189.331131 62.333015
115636 34343 189.331296 62.319284 189.331299 62.319286
108451 32742 189.331459 62.306938 189.331451 62.306946
105193 31971 189.331507 62.301824 189.331528 62.301830
122920 36195 189.331528 62.335571 189.331512 62.335575
120726 35556 189.331629 62.330061 189.331619 62.330070
124999 36783 189.331650 62.344088 189.331650 62.344097
120249 35390 189.331704 62.327618 189.331696 62.327621
124459 36577 189.331775 62.340391 189.331772 62.340393
125070 36733 189.331792 62.341924 189.331802 62.341930
125284 36786 189.331821 62.342647 189.331818 62.342644
99936 30434 189.331949 62.292686 189.331924 62.292679
110184 33093 189.331989 62.310355 189.331985 62.310364
83350 24371 189.332037 62.261799 189.332031 62.261806
120507 35455 189.332078 62.328664 189.332077 62.328671
81260 23872 189.332190 62.258717 189.332184 62.258720
113624 33927 189.332262 62.315754 189.332260 62.315758
120656 35535 189.332338 62.329140 189.332352 62.329151
98952 30091 189.332501 62.290722 189.332504 62.290730
124605 36435 189.332505 62.347401 189.332474 62.347382
120692 35523 189.332509 62.328846 189.332489 62.328842
114495 34027 189.332527 62.316271 189.332520 62.316296
118447 34882 189.332547 62.323793 189.332550 62.323799
109886 33135 189.332669 62.310191 189.332657 62.310196
81269 23946 189.332766 62.258972 189.332764 62.258980
120538 35492 189.332770 62.328627 189.332794 62.328632
117609 34703 189.332829 62.322087 189.332809 62.322086
107198 32476 189.332885 62.305186 189.332840 62.305195
123207 36260 189.332898 62.336228 189.332901 62.336231
97171 29528 189.333168 62.288545 189.333221 62.288578
89509 26750 189.333179 62.272808 189.333191 62.272816
81132 23682 189.333366 62.258060 189.333374 62.258064
124780 36627 189.333390 62.340092 189.333359 62.340092
118436 34824 189.333466 62.323344 189.333466 62.323334
118407 34812 189.333486 62.323035 189.333481 62.323040
81614 23965 189.333500 62.259252 189.333496 62.259254
91951 27597 189.333503 62.277223 189.333496 62.277237
89830 27025 189.333587 62.275572 189.333588 62.275574
113226 33863 189.333900 62.315615 189.333878 62.315632
120252 35490 189.334136 62.329190 189.334122 62.329212
93569 28213 189.334410 62.281451 189.334381 62.281509
84577 24856 189.334456 62.263853 189.334457 62.263859
100456 30529 189.334472 62.293488 189.334457 62.293484
120365 35659 189.334491 62.330595 189.334488 62.330612
125735 36917 189.334492 62.344462 189.334518 62.344452
124254 36505 189.334505 62.339060 189.334534 62.339073
121377 35778 189.334637 62.331754 189.334610 62.331741
102052 30988 189.334775 62.295958 189.334732 62.295963
110926 33260 189.334876 62.310921 189.334885 62.310921
102445 31131 189.334906 62.297389 189.334900 62.297382
114575 34002 189.334915 62.317373 189.334900 62.317394
88768 26843 189.334963 62.273394 189.334961 62.273399
82766 24096 189.335005 62.260588 189.335007 62.260586
88897 26452 189.335116 62.271585 189.335129 62.271591
122862 36258 189.335199 62.348375 189.335205 62.348373
100001 30608 189.335228 62.294986 189.335205 62.295002
118642 34954 189.335281 62.325305 189.335281 62.325302
124730 36691 189.335317 62.340741 189.335327 62.340755
99839 30380 189.335415 62.292537 189.335434 62.292522
119056 35027 189.335468 62.324584 189.335480 62.324570
105120 31893 189.335520 62.301555 189.335495 62.301563
125225 36774 189.335595 62.342024 189.335648 62.342037
105239 31922 189.335627 62.301776 189.335617 62.301781
125004 36716 189.335724 62.341013 189.335739 62.341019
110030 33140 189.335774 62.310440 189.335785 62.310444
89845 26948 189.335839 62.274894 189.335846 62.274899
112301 33605 189.335860 62.313349 189.335846 62.313358
111625 33545 189.335908 62.312975 189.335876 62.312977
121757 35854 189.336305 62.332383 189.336304 62.332390
106557 32321 189.336326 62.304218 189.336319 62.304226
98619 30043 189.336337 62.290557 189.336258 62.290546
94782 28635 189.336542 62.282978 189.336533 62.282986
80755 23889 189.336553 62.258688 189.336563 62.258698
111109 33311 189.336626 62.311489 189.336578 62.311485
104842 31866 189.336808 62.301135 189.336807 62.301132
111656 33426 189.336870 62.312008 189.336838 62.312008
94821 28796 189.336966 62.285189 189.336945 62.285213
113696 34003 189.337136 62.317026 189.337128 62.317039
122580 36074 189.337188 62.334160 189.337189 62.334156
121302 35730 189.337234 62.332220 189.337219 62.332222
124004 36461 189.337350 62.338227 189.337372 62.338223
105838 32088 189.337459 62.302756 189.337448 62.302757
92450 27812 189.337579 62.278406 189.337601 62.278408
129540 37460 189.337647 62.353483 189.337677 62.353485
81327 23607 189.337661 62.258186 189.337677 62.258202
111112 33314 189.337940 62.311173 189.337921 62.311184
123554 36416 189.338021 62.338794 189.338028 62.338802
124428 36544 189.338029 62.339864 189.338028 62.339863
82816 24599 189.338070 62.262313 189.338058 62.262321
102192 31105 189.338271 62.297257 189.338257 62.297253
91724 27754 189.338397 62.278201 189.338394 62.278194
115207 34368 189.338502 62.320964 189.338531 62.320969
125828 36895 189.338546 62.344033 189.338547 62.344028
113311 33851 189.338608 62.315034 189.338593 62.315037
123634 36367 189.338669 62.337581 189.338669 62.337582
122365 36042 189.338757 62.333992 189.338760 62.333977
93806 28766 189.338759 62.284589 189.338806 62.284622
91186 27343 189.338854 62.275992 189.338882 62.275997
111179 33282 189.338978 62.311422 189.338974 62.311428
118239 34841 189.339045 62.322964 189.339050 62.322960
88977 26557 189.339317 62.271935 189.339310 62.271938
109276 32925 189.339370 62.308583 189.339371 62.308578
115851 34338 189.339451 62.319129 189.339447 62.319126
117368 34507 189.339452 62.321199 189.339447 62.321205
90102 27138 189.339601 62.274876 189.339600 62.274887
107697 32586 189.339680 62.306756 189.339630 62.306744
95033 28992 189.339681 62.284865 189.339661 62.284866
113792 33901 189.339681 62.315578 189.339661 62.315578
88361 26411 189.339763 62.271210 189.339783 62.271217
115997 34456 189.339839 62.324285 189.339813 62.324291
123265 36280 189.339852 62.336339 189.339844 62.336346
97778 29732 189.339860 62.288682 189.339859 62.288689
102089 31077 189.339894 62.296375 189.339920 62.296379
109296 32908 189.339913 62.308511 189.339920 62.308514
108897 32819 189.340115 62.307596 189.340118 62.307602
86781 25734 189.340186 62.268144 189.340195 62.268143
123400 36315 189.340188 62.336511 189.340195 62.336514
121314 35903 189.340502 62.334794 189.340469 62.334816
97571 29690 189.340637 62.288551 189.340637 62.288536
103730 31644 189.340919 62.300333 189.340881 62.300339
90491 27358 189.340983 62.276233 189.340973 62.276245
129663 37522 189.340996 62.355599 189.341003 62.355606
121909 35973 189.341082 62.333808 189.341034 62.333809
94306 28589 189.341167 62.285298 189.341202 62.285347
86944 25835 189.341167 62.268501 189.341171 62.268505
118402 34857 189.341190 62.323468 189.341110 62.323463
117266 34513 189.341192 62.320321 189.341202 62.320324
104557 31752 189.341229 62.301740 189.341232 62.301731
89912 26959 189.341251 62.273997 189.341248 62.273991
80084 23430 189.341261 62.256628 189.341263 62.256634
91515 27374 189.341349 62.276168 189.341354 62.276169
91623 27476 189.341416 62.277056 189.341400 62.277042
91994 27543 189.341716 62.277291 189.341660 62.277248
112181 33640 189.341787 62.313942 189.341782 62.313934
103892 31582 189.341844 62.299445 189.341888 62.299438
106282 32211 189.342010 62.303436 189.342010 62.303436
104577 31723 189.342184 62.300389 189.342133 62.300385
108880 32823 189.342274 62.307985 189.342270 62.307980
102389 31114 189.342298 62.297287 189.342285 62.297298
80987 23780 189.342396 62.258581 189.342407 62.258579
124282 36511 189.342569 62.338704 189.342575 62.338703
105188 31930 189.342575 62.301513 189.342529 62.301521
85237 25284 189.342629 62.265574 189.342621 62.265575
123121 36253 189.342709 62.336891 189.342682 62.336880
114369 34060 189.342741 62.316910 189.342712 62.316914
125033 36876 189.342860 62.344177 189.342850 62.344185
120733 35559 189.343104 62.329358 189.343048 62.329361
89725 26890 189.343108 62.273685 189.343109 62.273689
81336 24177 189.343186 62.262050 189.343185 62.262054
92494 27983 189.343289 62.279410 189.343262 62.279407
87140 26015 189.343361 62.270145 189.343353 62.270149
97224 29537 189.343379 62.288382 189.343369 62.288387
93239 28112 189.343607 62.280933 189.343613 62.280937
126892 37114 189.343703 62.347050 189.343689 62.347038
104572 31769 189.343705 62.300667 189.343689 62.300678
122187 36035 189.343771 62.334129 189.343781 62.334133
110589 32842 189.343903 62.310582 189.343887 62.310608
121683 35883 189.344059 62.332331 189.344040 62.332348
106183 32217 189.344090 62.303468 189.344131 62.303463
124957 36684 189.344092 62.340834 189.344086 62.340828
126432 37062 189.344228 62.346294 189.344208 62.346298
127061 37107 189.344314 62.347599 189.344330 62.347599
125272 36819 189.344383 62.343831 189.344376 62.343830
125081 36737 189.344645 62.341638 189.344650 62.341644
106721 32310 189.344653 62.303937 189.344666 62.303940
123406 36366 189.344906 62.337699 189.344910 62.337692
125754 36935 189.344991 62.344587 189.344986 62.344589
127822 37269 189.345005 62.349655 189.344986 62.349670
118250 34859 189.345063 62.323658 189.345062 62.323662
119345 35195 189.345189 62.326802 189.345123 62.326824
89645 26812 189.345219 62.273180 189.345215 62.273163
90236 27035 189.345252 62.274349 189.345261 62.274357
106042 32186 189.345611 62.303188 189.345551 62.303200
115169 34154 189.345648 62.317649 189.345673 62.317654
98013 29845 189.346307 62.290023 189.346313 62.290031
101060 30802 189.346363 62.294868 189.346298 62.294853
110489 33198 189.346441 62.310719 189.346405 62.310730
95267 28887 189.346518 62.284275 189.346527 62.284264
105606 32140 189.346586 62.303451 189.346588 62.303455
82587 24192 189.346619 62.260668 189.346619 62.260674
97889 29834 189.346838 62.290058 189.346802 62.290054
121318 35747 189.346922 62.330829 189.346909 62.330830
113595 33835 189.346977 62.314906 189.346985 62.314911
96332 29398 189.347153 62.287468 189.347153 62.287479
110145 33143 189.347170 62.310208 189.347153 62.310219
116641 34418 189.347229 62.319890 189.347214 62.319904
89463 26827 189.347412 62.273239 189.347412 62.273251
125809 36909 189.347479 62.343882 189.347473 62.343884
90495 27130 189.347587 62.274806 189.347595 62.274792
122205 36000 189.347614 62.333577 189.347626 62.333595
124606 36610 189.347786 62.340152 189.347763 62.340157
128714 37364 189.347814 62.351472 189.347778 62.351479
100435 30566 189.347847 62.293610 189.347855 62.293621
127374 37189 189.347924 62.348502 189.347931 62.348511
96449 29201 189.348012 62.285802 189.348038 62.285805
108795 32830 189.348061 62.307742 189.348068 62.307720
101881 31061 189.348068 62.296181 189.348053 62.296185
99656 30361 189.348093 62.292574 189.348084 62.292587
116470 34362 189.348146 62.318917 189.348175 62.318916
113801 33954 189.348160 62.315765 189.348190 62.315765
102219 31085 189.348196 62.296498 189.348190 62.296497
125749 36932 189.348239 62.344006 189.348236 62.343998
89510 26712 189.348309 62.272801 189.348297 62.272812
102524 31334 189.348375 62.298562 189.348373 62.298580
112006 33542 189.348436 62.312831 189.348434 62.312836
107284 32739 189.348471 62.308424 189.348480 62.308437
96009 29148 189.348769 62.285822 189.348755 62.285828
129244 37468 189.348822 62.353617 189.348831 62.353619
106256 32210 189.348861 62.303847 189.348907 62.303871
122586 36228 189.348995 62.335709 189.348969 62.335754
81690 24377 189.349145 62.262084 189.349136 62.262077
121158 35763 189.349156 62.331694 189.349167 62.331688
109803 33042 189.349266 62.309315 189.349274 62.309322
106902 32331 189.349453 62.304166 189.349442 62.304173
110441 33267 189.349499 62.311884 189.349518 62.311893
106803 32363 189.349679 62.304282 189.349686 62.304291
121917 35923 189.349689 62.332669 189.349670 62.332664
105461 32009 189.349878 62.302131 189.349869 62.302132
112204 33558 189.349931 62.313023 189.349915 62.313023
109867 33030 189.350040 62.309070 189.350037 62.309086
114862 34071 189.350192 62.317271 189.350189 62.317272
95911 29071 189.350223 62.285752 189.350235 62.285763
86607 25738 189.350227 62.268376 189.350266 62.268368
109591 32970 189.350269 62.309306 189.350235 62.309296
127962 37283 189.350298 62.349948 189.350281 62.349934
119723 35252 189.350411 62.327519 189.350418 62.327526
126288 36991 189.350416 62.344880 189.350433 62.344879
119684 35248 189.350429 62.326819 189.350449 62.326813
127919 37288 189.350457 62.350873 189.350449 62.350880
115122 34127 189.350521 62.318094 189.350494 62.318043
87446 26096 189.350569 62.269933 189.350540 62.269936
102194 31042 189.350706 62.296190 189.350708 62.296185
97811 29745 189.350772 62.288763 189.350784 62.288765
85161 25348 189.351065 62.266067 189.351059 62.266071
116236 34390 189.351141 62.319717 189.351120 62.319714
89112 27045 189.351244 62.275530 189.351257 62.275528
104306 31692 189.351285 62.301146 189.351303 62.301167
97663 29672 189.351295 62.289186 189.351273 62.289192
98102 29839 189.351312 62.289337 189.351303 62.289341
98344 29949 189.351335 62.290357 189.351303 62.290360
87617 26088 189.351446 62.269791 189.351395 62.269806
121265 35749 189.351490 62.331272 189.351486 62.331295
96302 29210 189.351515 62.286207 189.351501 62.286205
112383 33598 189.351594 62.313706 189.351593 62.313713
98342 29966 189.351636 62.290926 189.351639 62.290924
127992 37267 189.351645 62.349547 189.351685 62.349556
128019 37274 189.351646 62.350294 189.351654 62.350353
107118 32444 189.351763 62.305239 189.351761 62.305241
87571 25914 189.351817 62.269270 189.351791 62.269257
107306 32454 189.352061 62.304961 189.352051 62.304966
96569 29332 189.352186 62.286507 189.352188 62.286514
116107 34308 189.352326 62.318588 189.352325 62.318600
119652 35319 189.352429 62.327607 189.352463 62.327641
128152 37296 189.352469 62.350240 189.352478 62.350250
95122 28815 189.352561 62.283880 189.352554 62.283882
94655 28656 189.352669 62.282934 189.352692 62.282970
112873 33710 189.352894 62.314049 189.352844 62.314041
97767 29744 189.352899 62.288731 189.352890 62.288727
101373 31308 189.352912 62.298071 189.352859 62.298103
105826 32047 189.352943 62.302727 189.352951 62.302731
89892 26907 189.353018 62.273773 189.353043 62.273773
122731 36152 189.353038 62.335002 189.353027 62.335014
127890 37291 189.353182 62.350753 189.353195 62.350746
113506 33862 189.353266 62.315296 189.353271 62.315296
96132 29147 189.353341 62.285489 189.353348 62.285492
104931 31842 189.353417 62.301073 189.353424 62.301075
89860 26932 189.353634 62.273826 189.353638 62.273830
88825 26535 189.353745 62.271892 189.353790 62.271896
113746 33911 189.353757 62.315995 189.353745 62.316006
111648 33401 189.353802 62.312340 189.353790 62.312347
88347 26661 189.353912 62.273490 189.353912 62.273483
106517 32239 189.353940 62.303590 189.353912 62.303589
86057 25463 189.354095 62.266846 189.354126 62.266853
85379 25518 189.354372 62.268067 189.354340 62.268066
122026 36006 189.354406 62.334720 189.354401 62.334724
113413 33854 189.354413 62.315183 189.354401 62.315201
108871 32887 189.354454 62.308086 189.354446 62.308083
122757 36179 189.354669 62.335654 189.354660 62.335659
104879 31855 189.354800 62.301078 189.354813 62.301090
121551 35829 189.354853 62.331748 189.354828 62.331749
89636 26854 189.354942 62.273336 189.354950 62.273342
96077 29155 189.355139 62.286261 189.355118 62.286259
124211 36578 189.355158 62.339714 189.355225 62.339710
100728 30663 189.355163 62.294250 189.355148 62.294254
94553 28672 189.355261 62.283061 189.355270 62.283081
118549 34866 189.355554 62.323693 189.355530 62.323696
85221 25438 189.355679 62.268812 189.355667 62.268814
101340 30882 189.355691 62.295444 189.355713 62.295437
128531 37358 189.355705 62.351325 189.355728 62.351311
127003 37119 189.355847 62.346673 189.355820 62.346695
113445 34150 189.355985 62.318882 189.355972 62.318886
93942 28392 189.356061 62.281988 189.356064 62.281994
125716 36898 189.356141 62.344003 189.356171 62.344013
109592 33231 189.356213 62.313886 189.356232 62.313908
102606 31390 189.356260 62.298467 189.356262 62.298428
100985 31090 189.356305 62.297077 189.356323 62.297115
112264 33572 189.356308 62.313002 189.356308 62.313004
98168 29888 189.356355 62.289869 189.356323 62.289860
116286 34337 189.356445 62.319460 189.356415 62.319458
95657 29059 189.356518 62.285406 189.356445 62.285385
100503 30535 189.356689 62.293700 189.356705 62.293709
89673 27530 189.356898 62.280128 189.356934 62.280113
126907 37115 189.356902 62.346655 189.356903 62.346657
124678 36711 189.356951 62.341316 189.356934 62.341324
108529 32769 189.357040 62.307618 189.357025 62.307610
127420 37208 189.357042 62.349206 189.357056 62.349209
97550 29694 189.357177 62.288605 189.357178 62.288616
114812 34079 189.357224 62.317104 189.357285 62.317085
125530 36842 189.357232 62.342915 189.357193 62.342903
122303 36057 189.357341 62.333918 189.357346 62.333935
129438 37477 189.357404 62.353426 189.357391 62.353436
96475 29321 189.357471 62.287353 189.357452 62.287350
127341 37205 189.357495 62.348677 189.357498 62.348686
116350 34330 189.357497 62.320585 189.357483 62.320595
100130 30537 189.357499 62.294009 189.357468 62.294006
103387 31513 189.357538 62.299038 189.357529 62.299034
119156 35047 189.358093 62.324636 189.358093 62.324631
109650 32977 189.358136 62.309085 189.358139 62.309093
109756 32997 189.358148 62.308854 189.358139 62.308849
114222 34026 189.358228 62.316856 189.358261 62.316898
96049 29110 189.358256 62.286176 189.358185 62.286160
108321 32752 189.358436 62.307488 189.358444 62.307491
121093 35702 189.358742 62.331625 189.358749 62.331627
113897 33893 189.358811 62.315807 189.358810 62.315804
105530 31993 189.358811 62.301996 189.358826 62.301998
109259 32879 189.358864 62.308141 189.358856 62.308151
95024 28941 189.359009 62.285243 189.358978 62.285240
88984 26474 189.359069 62.271735 189.359024 62.271717
89489 26928 189.359109 62.274405 189.359116 62.274414
119676 35225 189.359300 62.326390 189.359283 62.326393
125153 36907 189.359608 62.343843 189.359543 62.343781
96483 29607 189.359619 62.288454 189.359604 62.288441
98315 29945 189.359744 62.290495 189.359741 62.290497
126505 37057 189.359787 62.346255 189.359863 62.346275
92108 27950 189.359789 62.279739 189.359787 62.279743
88363 26507 189.359874 62.271656 189.359879 62.271660
96175 29160 189.359908 62.286893 189.359894 62.286896
119879 35299 189.359991 62.329089 189.360001 62.329102
96866 29608 189.360058 62.288191 189.360046 62.288200
93599 28211 189.360073 62.281004 189.360077 62.280998
122798 36177 189.360165 62.335121 189.360153 62.335155
124587 36885 189.360296 62.345401 189.360291 62.345402
98661 30087 189.360331 62.290774 189.360306 62.290783
99779 30464 189.360346 62.293389 189.360352 62.293392
114225 33929 189.360534 62.316505 189.360519 62.316521
127736 37299 189.360558 62.350439 189.360565 62.350441
104550 32500 189.360571 62.307312 189.360580 62.307312
99705 30394 189.360612 62.292941 189.360596 62.292946
117350 34519 189.360708 62.320348 189.360703 62.320351
102177 31049 189.360716 62.296521 189.360733 62.296543
118395 34943 189.360773 62.325786 189.360764 62.325787
116527 34415 189.360785 62.319904 189.360764 62.319908
95258 29033 189.360790 62.287091 189.360779 62.287094
119996 35298 189.361083 62.327021 189.361053 62.327019
121603 35810 189.361153 62.332019 189.361191 62.332024
93229 28148 189.361206 62.280457 189.361206 62.280457
97763 29712 189.361226 62.288543 189.361206 62.288532
100669 30631 189.361250 62.293902 189.361252 62.293903
123809 36408 189.361328 62.338379 189.361328 62.338383
98422 29962 189.361438 62.290168 189.361435 62.290173
102133 30977 189.361628 62.296536 189.361618 62.296535
113309 33942 189.361665 62.316364 189.361618 62.316372
123899 36442 189.361823 62.338153 189.361816 62.338161
124177 36572 189.361896 62.339854 189.361908 62.339859
126217 37017 189.361926 62.345267 189.361877 62.345268
122271 36007 189.362330 62.333372 189.362320 62.333366
108453 32734 189.362370 62.306820 189.362396 62.306812
114845 34106 189.362446 62.317678 189.362442 62.317677
111273 33432 189.362495 62.312079 189.362488 62.312084
120557 35519 189.362559 62.329030 189.362549 62.329041
101696 30925 189.362565 62.295634 189.362549 62.295643
96668 29279 189.362793 62.286511 189.362778 62.286522
98286 29869 189.362850 62.289535 189.362839 62.289536
125948 37005 189.362859 62.345730 189.362869 62.345734
96612 29287 189.362865 62.286372 189.362854 62.286377
109762 33032 189.362894 62.309255 189.362885 62.309258
97061 29504 189.363054 62.287536 189.363007 62.287556
119616 35281 189.363144 62.327969 189.363129 62.327984
127662 37304 189.363428 62.352138 189.363434 62.352139
98997 30350 189.363747 62.293080 189.363739 62.293087
128375 37367 189.363901 62.351774 189.363907 62.351776
97911 29785 189.364144 62.289099 189.364120 62.289104
111787 33470 189.364159 62.312411 189.364151 62.312416
108066 32666 189.364246 62.306428 189.364273 62.306450
102530 31162 189.364284 62.297141 189.364304 62.297153
96423 29293 189.364363 62.287230 189.364395 62.287228
97566 29691 189.364402 62.288418 189.364380 62.288422
104432 31705 189.364416 62.300132 189.364441 62.300133
113600 33834 189.364485 62.315157 189.364487 62.315159
121225 35719 189.364706 62.330634 189.364716 62.330639
121232 35834 189.364826 62.332437 189.364822 62.332439
126863 37129 189.366043 62.347430 189.366028 62.347427
125086 36751 189.366080 62.342984 189.366074 62.342983
106290 32290 189.366449 62.304394 189.366440 62.304394
121207 35716 189.366650 62.330879 189.366684 62.330894
128179 37319 189.366735 62.350469 189.366699 62.350471
121429 35805 189.366779 62.331588 189.366791 62.331596
127398 37203 189.366897 62.348147 189.366882 62.348156
105223 31943 189.367109 62.301534 189.367111 62.301548
93811 28330 189.367230 62.283162 189.367249 62.283131
98204 29866 189.367306 62.289748 189.367279 62.289753
106760 32349 189.367452 62.304185 189.367462 62.304184
98135 29885 189.367799 62.289548 189.367783 62.289547
112948 33720 189.367915 62.315241 189.367905 62.315243
97806 29809 189.368074 62.289219 189.368057 62.289223
100137 30531 189.368222 62.293163 189.368225 62.293171
125832 36905 189.368309 62.344300 189.368362 62.344315
125934 36989 189.368467 62.345693 189.368454 62.345711
102134 31271 189.368541 62.298175 189.368546 62.298180
108544 32737 189.368559 62.306933 189.368576 62.306938
125973 36921 189.368805 62.344777 189.368866 62.344788
108436 32724 189.369017 62.307025 189.369003 62.307022
96114 29130 189.369133 62.286255 189.369125 62.286255
122971 36235 189.369137 62.336545 189.369095 62.336525
113191 33803 189.369178 62.315288 189.369171 62.315296
125485 36878 189.369288 62.344108 189.369278 62.344093
119371 35130 189.369319 62.325479 189.369278 62.325485
106609 32584 189.369371 62.309202 189.369415 62.309177
116408 34395 189.369542 62.319383 189.369522 62.319382
108461 32849 189.369630 62.307971 189.369644 62.307972
119714 35313 189.369727 62.327666 189.369720 62.327663
107839 32617 189.369764 62.306341 189.369751 62.306335
116394 34394 189.369807 62.319490 189.369827 62.319500
109131 33110 189.369810 62.310903 189.369812 62.310905
120309 35412 189.370080 62.327949 189.370071 62.327953
118075 34789 189.370098 62.322854 189.370087 62.322880
118394 34839 189.370367 62.323229 189.370361 62.323250
118534 34875 189.370514 62.323430 189.370499 62.323429
124908 36844 189.370531 62.344045 189.370514 62.344032
124597 36656 189.370590 62.340462 189.370560 62.340462
121283 35993 189.370877 62.334386 189.370865 62.334400
120800 35592 189.370881 62.329625 189.370850 62.329632
96518 29289 189.371185 62.286785 189.371201 62.286808
96573 29249 189.371213 62.286426 189.371216 62.286442
122947 36216 189.371229 62.335688 189.371201 62.335686
106969 32786 189.371421 62.307873 189.371368 62.307846
113586 33864 189.371429 62.315171 189.371460 62.315166
116741 34452 189.371567 62.320553 189.371552 62.320549
95785 29054 189.371579 62.285607 189.371567 62.285610
118997 35014 189.371671 62.324569 189.371719 62.324562
103093 31368 189.371935 62.298067 189.371918 62.298088
105809 32078 189.372031 62.302463 189.372040 62.302464
127093 37162 189.372164 62.347514 189.372147 62.347527
127044 37152 189.372214 62.347236 189.372192 62.347229
117522 34618 189.372402 62.321366 189.372406 62.321369
118412 34834 189.372509 62.322833 189.372543 62.322830
120710 35609 189.372563 62.329483 189.372543 62.329487
101003 30779 189.372570 62.294630 189.372574 62.294643
123008 36229 189.372832 62.335951 189.372818 62.335964
108235 32750 189.372986 62.307220 189.373016 62.307220
93853 28266 189.373073 62.281435 189.373062 62.281441
112566 33650 189.373087 62.314151 189.373077 62.314140
108025 32633 189.373146 62.306227 189.373169 62.306236
111662 33411 189.373220 62.312078 189.373230 62.312080
104618 31872 189.373448 62.301340 189.373459 62.301353
96167 29213 189.373610 62.286844 189.373581 62.286835
110595 33196 189.373632 62.310245 189.373642 62.310253
98365 29996 189.373761 62.290197 189.373764 62.290195
125503 36847 189.373806 62.343589 189.373810 62.343594
113529 34503 189.373836 62.326302 189.373825 62.326298
125130 36824 189.373847 62.342537 189.373840 62.342541
109329 32946 189.373889 62.308494 189.373871 62.308510
120458 35443 189.374018 62.328068 189.374039 62.328079
115534 34255 189.374121 62.318874 189.374100 62.318871
119309 35072 189.374177 62.325732 189.374146 62.325737
91764 27717 189.374389 62.279124 189.374390 62.279125
121727 35843 189.374390 62.331778 189.374405 62.331772
123649 36386 189.374930 62.337257 189.374908 62.337284
118649 34913 189.375083 62.323644 189.375061 62.323643
117847 34741 189.375144 62.322488 189.375153 62.322498
126238 37030 189.375219 62.345332 189.375153 62.345325
121174 35696 189.375447 62.330757 189.375473 62.330757
95918 29079 189.375493 62.285144 189.375504 62.285141
103956 31610 189.375555 62.299539 189.375504 62.299576
96917 29428 189.375644 62.287347 189.375626 62.287346
123476 36573 189.375896 62.342342 189.375900 62.342346
98057 29929 189.376263 62.290394 189.376251 62.290398
117153 34535 189.376298 62.321320 189.376266 62.321316
127419 37209 189.376344 62.348188 189.376343 62.348194
123054 36275 189.376493 62.336114 189.376480 62.336113
120572 35497 189.376583 62.328790 189.376587 62.328796
127040 37182 189.376716 62.347678 189.376694 62.347683
107459 32530 189.376793 62.305570 189.376801 62.305573
121718 35902 189.376822 62.333017 189.376816 62.333000
126041 36950 189.376827 62.344404 189.376801 62.344410
126254 37008 189.376944 62.344963 189.376968 62.344971
119582 35161 189.377002 62.325840 189.376984 62.325825
110171 33088 189.377013 62.309637 189.377014 62.309647
127117 37155 189.377023 62.347156 189.376968 62.347172
123170 36267 189.377035 62.336299 189.377045 62.336308
93625 28157 189.377082 62.280842 189.377121 62.280884
120589 35602 189.377139 62.329897 189.377106 62.329895
96323 29274 189.377157 62.286636 189.377167 62.286652
93460 28154 189.377258 62.280706 189.377258 62.280708
114712 34054 189.377283 62.316691 189.377274 62.316692
96777 29733 189.377310 62.296773 189.377319 62.296749
98183 29851 189.377414 62.290226 189.377426 62.290230
104408 31739 189.377760 62.301269 189.377731 62.301266
103443 31800 189.377820 62.301102 189.377808 62.301109
96399 29216 189.377884 62.286012 189.377899 62.285999
119238 35057 189.378036 62.325278 189.378021 62.325272
117812 34690 189.378152 62.321604 189.378159 62.321606
95351 28851 189.378162 62.284246 189.378159 62.284260
120467 35405 189.378201 62.328803 189.378204 62.328823
113107 33751 189.378325 62.314444 189.378265 62.314449
98200 29849 189.378366 62.289292 189.378342 62.289299
94052 28380 189.378375 62.281950 189.378387 62.281940
106125 32225 189.378448 62.303424 189.378433 62.303429
127888 37270 189.378567 62.349377 189.378586 62.349384
93475 28126 189.378640 62.280770 189.378586 62.280766
99061 30172 189.378719 62.291224 189.378708 62.291233
107152 32445 189.379063 62.305686 189.379089 62.305695
115651 34227 189.379205 62.318011 189.379181 62.318001
108448 32824 189.379386 62.308392 189.379395 62.308388
94231 29138 189.379590 62.287426 189.379593 62.287434
94016 28388 189.379982 62.281847 189.379974 62.281857
97257 29565 189.380071 62.287933 189.380066 62.287937
107490 32532 189.380132 62.305421 189.380142 62.305408
125764 36886 189.380242 62.343495 189.380249 62.343498
126448 37081 189.380266 62.346153 189.380264 62.346146
124670 36615 189.380310 62.340001 189.380325 62.339993
95155 28871 189.380538 62.284374 189.380524 62.284370
115858 34238 189.380561 62.318020 189.380554 62.318020
119831 35332 189.380638 62.327800 189.380600 62.327805
108799 32797 189.380887 62.307329 189.380890 62.307335
99148 30339 189.380967 62.292202 189.381012 62.292191
93244 28026 189.380984 62.279868 189.380981 62.279873
122327 36043 189.381260 62.333764 189.381226 62.333775
95077 28811 189.381279 62.284197 189.381271 62.284203
107827 32590 189.381392 62.305805 189.381378 62.305798
111047 33277 189.381548 62.311566 189.381561 62.311569
94675 28608 189.381586 62.282666 189.381577 62.282665
